"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
476539																					1443	8410	13388		2129				1406					0		0	0	0				
476810		5804000	15048000	85826000		54674000	20263000			5005000					0		44000	5251000	0		5474000																		Brokerage Receivable			
477303																					2257	7566	26300		3434				1533					0		11510	0	0				
477321																					2266	9969	26053		989				2805					0		8822	0	1202				
477349																					1868	0	6441	279	500	212			860					0		3213	0	0	Student Loan Fee Receivable			
477376																					170	0	761		360				231					0		0	0	0				
477639																					1742	0	2588		135				711					0		0	0	0				
477648																					105	47	5255		491				3495					0		1117	0	0				
477844																					867	1527	7687		336				2456					0		2501	0	0				
478140																					180	2489	3691		388				634					0		0	0	0				
478195																					2573	360	9201		810				5458					0		0	0	0				
478533																				0	80	1597	3729	0	133	0	0	0	798	0	0	0	0	0	0	1121	0	0				
479071																					298	0	7050		680				1335					0		3757	0	980				
479268																					15000	36197	136710	6218	7859				11128					0		47569	18957	0				
479370																					813	905	9951		1018				1285					0		4391	0	1539				
479446																					1374	3539	13992		317				1235					0		7527	0	0				
479567																					155	0	2127		182				262					0		1528	0	0				
479754																					257	0	4288		308				1326					0		1872	0	525				
479839																					12207	1510	31111		3522				5236					0		6144	0	2492				
480059																					176	0	624	217	217				231					0		0	0	0				
480228	0	6417000	1336000	76526000	0	39114000	0	0	0	5680000	0	0	0	0	0	0	3076000	20903000	0		6385000																					
480246																					0	829	1207		24				354					0		0	0	0				
480330																					194	34	573	55	242				103					0		0	0	0	Misc Deposit			
480433																					1130	3446	6174		335				1263					0		0	0	0				
480723																					3337	0	13898	219	4035	2496	618		1963	306				0		3363	0	1200	FHLB LRA	Prepaid Investor Funds		
480853																					205	1391	5236		793				648					0		0	2199	0				
481159																					57	0	4724		327				1082					0		3258	0	0				
481177																					6641	11042	63800		8733	4523			4712					0		29196	397	3079	LOW INCOME HOUSING TAX CREDIT INVESTMENT			
481430																					584	4040	18456		366				686					0		12780	0	0				
481579																					1432	0	5277	148	920	126			1374			611		0		531	0	1020	FSA loan service fee accrued			
481627																					6498	3739	18343		654				1793					0		5659	0	0				
481748																					0	327	998		425				246					0		0	0	0				
481944																					394	1005	9414		356				897					0		6762	0	0				
482053																					1708	0	16793		9412				5673					0		0	0	0				
482156																					6194	1303	36299		1940				6607					0		20255	0	0				
482370																					94	493	895	26	45	5	14		221					0		0	42	0	Debit Card Settlements	ACH in Process		
482446																					147	2950	8727		236				1329					0		4065	0	0				
483274																					3961	728	7248		1016				1543					0		0	0	0				
483537																					70	942	1820		331				477					0		0	0	0				
483751																					1358	4004	18164		1278				3414					0		8110	0	0				
484057																					0	0	4535		64				429					0		4042	0	0				
484141																					69	1292	5400		160				504					0		3375	0	0				
484776																					3991	0	6712		623				818					0		1280	0	0				
485054																					446	0	1570		60				701					0		363	0	0				
485139																					953	0	4047	183	302				540					0		1998	0	254				
485214																					389	1174	2235		108				564					0		0	0	0				
485456																					371	3014	11927		904				850					0		3492	0	3296				
485559																				0	293914	223514	3110473	0	1349777	530329	0	0	227079	0	0	0	0	0	0	633676	334708	47805	Tax Credit Investments			
487142																					81	989	5864		27				618					0		4149	0	0				
487357																					2073	0	9895	661	1364				2741		13	276		0		3717	0	0	0			
487843																					0	0	2852		0				320					0		2007	0	525				
488318	0	0	358	21205	0	20741	17689	0	0	106	0	0	0	0	0	0	0	0	0																				Post Retirement Medical			
488420																					125	2736	3878		552				465					0		0	0	0				
488653																					842	0	16351		8379				791					0		6339	0	0				
488756																					2791	0	6596		594				1938					0		1273	0	0				
489155																					25	0	339		92				222					0		0	0	0				
489249																					127	601	1119		22				369					0		0	0	0				
489548																					3044	0	20811		545				4863					0		12359	0	0				
489623																				352	62391	37786	569363	157828	229824		62771		29137	1724	3684			0		200224	0	10001		Low Income Housing Investments		
490179																					477	0	614		71				66					0		0	0	0				
490348																					844	93	2276		315				1024					0		0	0	0				
490450																					1133	10057	37605		1353				4714					0		20348	0	0				
490843																					1171	0	8065		225				1758					0		4911	0	0				
490955																					0	6	92		50				36					0		0	0	0				
491224	0	293685	13	12547535	0	10602970	7986503	0	0	234614	0	0	0	0	0	0	1307563	56379	52311		292546																		Operating Leases			
491402																					1333	8384	31194		6567				1962					0		11962	0	986				
491653																					413	949	2539		77				503					0		597	0	0				
491934																					5156	30612	109034		7915				10194					0		54140	0	1017				
492650																				0	11843	0	53576	1261	10964	0	0	0	7903	9460	0	98	0	0	0	22866	0	0				
492810																					264	968	2083	140	414	274			437					0		0	0	0	Antiquities			
493077																					603	1601	4236		238				256					0		1538	0	0				
493152																					799	0	8535		275				2354					0		4776	0	331				
493741																					957	0	15469		1124				2953					0		8157	75	2203				
493844																					2367	1630	19992		1442				2843					0		11710	0	0				
494261																					99635	335967	1642462		858880	338691	372695		141330					0		156308	32048	18294	Operating lease equipment	CRA loan pool and LIHTC investments		
494654																					1507	604	8025		1741				1065					0		3108	0	0				
495419																					3925	11814	29430		3997				2107					0		7587	0	0				
495558																					0	522	2478		86				444					0		1426	0	0				
496434																					35	1134	3403		68				168					0		1998	0	0				
496845																					1419	4896	9318	286	628				2375					0		0	0	0				
496957																					48	43	1459		7				475					0		886	0	0				
497039																					11505	1194	64207		1956				6714					0		33004	0	9834				
497404	0	1210242	2959653	8083709	0	1232696	351214	0	0	912691	379306	0	0	0	0	0	912013	612282	244132																				Cash			
497570																					64259	24004	159128		32123				20551	27494				0		567	17624	0				
497655																					2	37	1240		302				899					0		0	0	0				
497851																					1364	2561	14848		1553				2034					0		7336	0	0				
497954																					1473	4249	20929		869				2624					0		11714	0	0				
498148																					4347	0	31427		2663				7362					0		17055	0	0				
498317																					5953	6946	60946	3654	8589	2310			2809					0		36649	0	0	Annuity Investment			
498362																					4914	4896	45747		4577	3062			3641					0		27719	0	0	Operating lease assets			
498456																					292	30	484		66				96					0		0	0	0				
498531																					426	1260	3455		201				1568					0		0	0	0				
498625																					176	1402	5987		142				521					0		3746	0	0				
498942																					182	0	728		32				514					0		0	0	0				
499154																					401	1862	3917		1066				588					0		0	0	0				
499453																					4471	0	38461		13643				6840					0		13507	0	0				
499501																					1398	2440	23759		12421				2192					0		5308	0	0				
499743																					1158	0	5542	139	219				760					0		3405	0	0				
499752																					483	0	2735		1433				819					0		0	0	0				
499855																					1985	139	17889		1379				1365					0		8191	0	4830				
500256																					46	255	2027	161	566	139			1160					0		0	0	0	FEDERAL INCOME TAX PREPAID			
500658																					156	0	479		123				200					0		0	0	0				
501105	0	624172	582191	7658224	0	3333962	1092146	0	0	536047	0	0	0	0	0	0	1071827	836655	673370		624172																		Investor and Escrow Advances Receivable, Net			
501132																					639	13619	40621		2115				2890					0		21358	0	0				
501459																					1307	5417	52797		5822				2436					0		37815	0	0				
501655																					577	164	2871		145				884					0		1101	0	0				
501767																					816	1782	14492		3769				773					0		5160	0	2192				
501815																					1047	2616	16351	592	979				2030					0		8723	0	956				
502111																					1551	277	3017		620				569					0		0	0	0				
502447																					910	1252	5486		287				441					0		1379	0	1217				
502559																					624	1854	8654		249				743					0		5184	0	0				
502652																					940	1791	19205		6957				1004					0		8513	0	0				
502746																					1547	2101	9063		384				1124					0		1486	556	1865				
502849																					5928	2687	54183		6252				11399					0		22167	0	5750				
503547																					45	297	1056		107				607					0		0	0	0				
503640																					92	0	2152		1737				323					0		0	0	0				
504142																					174	1649	3708		347				714					0		824	0	0				
504311																					1494	3227	17106		587				1925					0		9873	0	0				
504535																					257	2652	14976		6288				1714					0		4065	0	0				
