"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	
386450																																																																																																					0	0	0	0	0	0	0	0	0	0	19	529	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0				
386731																																																																																																					0	0	0							760	1503	338	0	0	0	150	0	162	0	0	0	0	0	0	0	0	6				0	0	0	104	9	0	0	0	0	0	0	0	0	0	0		448	0	565	0	0	0								0	123	0	329	0	0	0	0	0	0	0	0				265	329	47	0	0	0	0	0	0	0	0	0		0	0																															399	0	84	162	0	66																
386825																																																																																																					0	0	0							0	528	9				0	0	0	24	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	472	9	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															13	0	0	19	0	0																
387055																																																																																																					0	0	0							284	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	280	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	4	0	0	0																
387671																																																																																																					1138	1701	0							3300	2802	6315	0	0	0	1162	1695	257	0	0	0	0	0	203	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								472	0	2919	0	0	0	0	0	0	0	0	2813				0	0	3017	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	30	0	27																
388155																																																																																																					0	0	0							1053	1473	0				335	0	172	0	0	0	450	0	0	0	0	0				0	0	0	45	0	17	0	0	0	0	0	0	0	0	0		820	0	43	0	0	0								133	0	0	0	0	0	352	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															49	0	44	66	0	0																
388258																																																																																																					0	0	0							24	142	61	22	5	0	4	26	0	0	0	0	0	0	0	0	0	0				0	0	0	5	0	22	0	0	0	0	0	0	0	0	0		0	0	109	1	0	0								0	0	0	0	0	0	18	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															6	20	1	0	14	1																
388557																																																																																																					0	0	0							266	66	2	0	0	0	12	0	221	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27	0	0	0	0	0								0	0	0	0	0	0	0	34	0	0	0	0				0	0	221	0	0	0	0	0	0	0	0	0		0	0																															8	0	0	12	2	18																
388744																																																																																																					0	0	0							259	1643	118				990	0	0	0	0	0	0	0	0	0	0	0				81	0	0	3	0	0	0	0	0	2	1	0	0	0	0		80	0	203	117	0	0								345	0	0	0	0	0	0	0	0	0	179	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	19	0	0																
388753																																																																																																					0	0	0							228	9	483	0	0	0	5	0	18	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		210	0	0	0	0	0								0	0	0	0	0	0	0	0	0	481	0	0				0	0	210	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	4	2	0																
388874																																																																																																					0	0	0							137	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		137	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
389358																																																																																																					0	0	0							242	469	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		85	0	468	0	0	0								0	0	0	0	0	0	0	0	0	0	152	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0																
389376																																																																																																					0	0	0							75	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		75	0	0	29	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															2	0	0	0	0	0																
389826																																																																																																					0	0	0							211	0	42				0	0	92	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		98	0	0	42	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	21	0	0	0																
390372																																																																																																					0	0	0							3887	2466	70	0	0	0	0	0	0	0	0	0	0	0	2645	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1242	0	2466	70	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	2859	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
390840																																																																																																					0	0	0							583	4672	2763	0	0	0	398	2500	583	336	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	135	0	0	701	3237	0	119	0	0				0	7	583	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	9	0																
391418																																																																																																					0	0	0							19270	2367	316				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	2303	308	19011	0	0	0	2	0	0	0	0	0		77	0	55	8	0	0								0	0	0	0	0	0	0	0	0	0	144	32				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	6	7	0	0																
391557																																																																																																					0	0	0							1030	904	31				289	0	77	0	0	494	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		198	0	324	0	0	0								0	0	0	0	0	0	0	0	0	0	118	0				0	0	227	0	0	0	0	0	0	0	0	0		0	0																															29	0	9	262	31	134																
391575	106	0	415	0	44	0	0	0	0	2417	3969	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	82	3	0	0	0	0	0	0	0	0	0	0							106	0	483																			0	0	0	0	0	0							7	0	0														1132	59	2751	96	0	0								0	305	0	0	0	0	718	0	19	0	740	0	0	0	394																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0	0	0																									
391959																																																																																																					0	0	0							342	116	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0				0	0	0	8	0	0	0	0	0	0	0	0	0	0	0		31	0	65	0	0	0								0	0	0	0	0	0	0	0	0	0	311	0				0	0	49	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	3	0	0																
391977																																																																																																					0	0	0							1154	81	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0				0	0	0	0	0	13	0	0	0	0	0	0	0	0	0		375	0	74	0	0	0								0	0	0	0	0	0	0	0	0	0	510	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	7	0	0																
392152																																																																																																					0	0	0							360	616	402				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		360	0	569	0	0	0								0	0	402	0	0	0	47	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
392255																																																																																																					0	0	0							58	724	26	0	0	0	5	26	58	186	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	414	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															13	0	0	106	0	0																
392778																																																																																																					0	0	0							152	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		149	3	4	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
393252																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
393355																																																																																																					0	0	0							1	101	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	23	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0				
393953																																																																																																					0	0	0							948	1656	0	0	0	0	44	0	46	0	0	0	0	0	39	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		598	14	1514	0	0	0								0	28	0	0	0	251	0	0	0	0	0	0				0	0	39	0	0	0	0	0	0	0	0	0		0	0																															4	0	0	66	0	0																
394156																																																																																																					0	0	0							1565	2133	1091	654	75	0	1024	0	140	1008	1091	743	0	0	0	0	0	0				0	0	0	75	0	654	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	65	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	26	0	28																
394259																																																																																																					0	0	0	0	0	0	0	0	0	554	805	4115	407	221	2	29	0	52	354	4109	81	0	0	0	0	0	0	0	0	0	0	0	0	244	2	407	0	0	0	0	0	0	0	0	0	0	7	0	50	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	73	4	1	0	0	0	0	0	0	0	0	0	0	0	0				
395238																																																																																																					0	0	0	0	0	0	0	0	0	280532	51182	3792	99	0	0	6263	1225	88908	210	0	723	916	0	1703	0	0	0	0	0	0	7855	96	11620	1043	3	171	177	0	9	1669	1663	0	0	0	0	0	46414	2084	7376	0	1024	0	0	0			0	0	0	244	1135	0	0	19	3150	5492	1575	805	0	36243	81662	750	0	3307	1013	0	17466	0	61	11619	0	61	8772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	79	0	12586	0	0	0	184	0	1054	0	0	0	0	0	0	7283	0	3345	9097	0	4490	79	0	12586	0	0	0	114	0	0	70	0	0				
396057																																																																																																					0	0	0							0	292	3	0	45	3	0	0	0	171	0	0	0	0	0	0	0	0				0	0	0	45	3	0	0	0	0	0	0	0	0	0	0		0	0	57	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	19	0	0																
396244																																																																																																					0	0	0	0	0	0	0	0	0	157	1346	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	98	0	14	0	0	0			0	0	0	0	570	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
396253																																																																																																					0	0	0							0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	28	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
396954																																																																																																					0	0	0							0	2833	147	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0		0	0	108	0	0	0								0	0	0	0	0	0	2566	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															87	57	0	63	5	0																
397456																																																																																																					0	0	0							265	2503	0				441	0	265	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0						0	1848	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
397531																																																																																																					0	0	0							335	690	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0				0	0	186	0	0	0	0	0	0	0	0	0	0	0	0		0	0	104	0	0	0								0	586	0	0	0	0	0	0	0	0	0	0				0	0	106	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
397540																																																																																																					0	0	0	0	0	0	0	0	0	1259	14954	697	0	215	0	3561	125	21	733	134	90	586	0	0	0	0	0	0	0	0	137	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	729	291	1795	432	268	0	0	0			0	0	0	1501	4743	0	0	0	0	939	100	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	349	6	0	0	0	0	0	0	0	0	0	0	0	0	0				
397559																																																																																																					0	0	0							189	559	72	8	0	0	163	0	14	0	0	167	0	0	0	0	0	0				96	0	0	0	0	8	0	0	0	0	0	0	0	0	0		0	0	300	72	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
397755																																																																																																					0	0	0							449	2349	0	0	0	0	675	0	440	40	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1634	0	0	0								0	0	0	0	0	0	0	0	0	0	9	0				0	0	0	0	0	301	0	0	194	0	0	0		0	0																															0	0	0	0	0	0																
397858																																																																																																					0	0	0							1	118	0				88	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	15	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	1	15	0	0																
398051																																																																																																					0	0	0							0	18	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
398248																																																																																																					0	0	0	0	0	0	0	0	0	0	1163	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	89	0	7	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	23	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0				
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6600	12794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												0	0	0	0	0	0							0	0	0														0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0	0	0																									
398837																																																																																																					0	0	0							240	1054	0	0	0	0	21	0	20	37	0	0	0	0	0	0	0	0				45	0	0	80	0	0	0	0	0	0	0	0	0	0	0		0	0	228	0	41	0								261	0	0	0	0	0	99	210	0	0	0	220				0	0	220	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	32	0	0																
399357																																																																																																					0	0	0							0	359	29	0	14	0	0	29	0	0	0	0	0	0	0	0	0	0				0	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	330	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	15	0	0																
399517																																																																																																					0	0	0	0	0	0	0	0	0	26362	6821	231	0	0	0	277	0	5152	182	0	929	0	0	305	0	0	0	0	0	0	959	0	566	0	0	0	0	0	0	1308	97	0	0	0	0	0	4717	128	2950	134	47	0	0	0			0	0	0	0	42	0	0	0	1613	520	220	0	0	2983	9855	0	0	0	0	0	10744	0	0	906	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	0	0	7000	0	0	3048	0	0	0	0	0	0	0	0	0	0	0	0	189	0	22	127	0	92	0	0	3048	0	0	0	0	0	0	0	0	0				
399731																																																																																																					0	0	0							642	2154	100	0	0	0	175	0	393	60	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	499	85	0	0	0	0						0	312	0	15	0	0	70	977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	29	0	0	32	0	9	0	0	0	0	0	0	0	0	0	0	0	0				
399973																																																																																																					0	0	0							1506	419	0				110	0	0	101	0	0	0	0	775	0	0	0				17	0	0	0	0	64	0	0	0	0	0	0	0	0	0		569	22	120	0	0	0								0	0	0	0	0	0	0	11	0	0	59	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															27	0	2	33	0	15																
400057																																																																																																					0	0	0							1577	881	0	287	151	0	127	0	73	82	0	6	0	0	0	0	0	0				0	0	0	151	0	287	0	0	0	0	0	0	0	0	0		196	0	493	0	0	0								0	0	0	0	0	0	0	0	0	0	0	1000				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															8	0	0	20	0	15																
400141																																																																																																					0	0	0							417	1254	331	0	0	0	206	0	92	0	37	0	0	0	0	0	0	0				13	0	0	0	0	0	0	0	0	0	0	0	0	0	0		273	8	526	216	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															403	76	44	106	2	0																
400365																																																																																																					0	0	0							1213	1056	0	0	0	0	256	0	15	0	0	0	0	0	0	0	0	0				0	0	0	13	0	0	0	0	0	0	0	0	0	0	0		645	0	397	0	124	0								0	53	0	0	448	100	0	193	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	20	0	5																
400767																																																																																																					0	0	0							50	654	0				211	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	273	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															141	0	50	29	0	0																
401072																																																																																																					0	0	0							353	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		353	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	30	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
401559																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
401755																																																																																																					0	0	0							741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		741	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
401906																																																																																																					0	0	0							1137	847	0	0	0	0	44	0	10	0	0	0	0	0	0	0	0	0				241	0	162	0	0	0	0	0	0	0	0	0	0	0	0		700	0	484	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															72	0	265	6	0	0																
401951																																																																																																					0	0	0							23	10	0				10	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	23	0	0	0																
402846																																																																																																					0	0	0							286	94	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	94	0	0																
402873																																																																																																					0	0	0							0	61	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	61	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
403067																																																																																																					0	0	0							20	1046	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	1046	0	0	0	20	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
403151																																																																																																					0	0	0	0	0	0	0	0	0	1424	2575	3427	94	843	0	1058	175	44	277	0	1264	0	0	0	0	0	0	0	0	0	0	0	0	949	0	94	0	0	0	0	0	0	0	0	0	0	3	0	106	0	18	0	0	0			0	0	0	0	0	0	0	0	0	2	0	0	3224	19	0	0	0	0	0	0	0	180	1264	0	135	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	22	0	80	6	0	0	0	0	0	0	0	0	0	0	0	0	0				
