"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
370833																				127	0	7435		6191				867					0	250	0	0				
370954																				192	0	2030		111				445					0	1282	0	0				
371223																				3391	829	12455		7066				1169					0	0	0	0				
371232																				406	3200	10393		392				874					0	4451	0	1070				
371362																				2884	0	19668		583				5589					0	7242	0	3370				
371559																				350	0	1784		89				1345					0	0	0	0				
371755																				264	0	1525	64	460	343	13	40	801					0	0	0	0	Silver and Gold	Miscellaneous	OPP Valuation Alowance	
371849																				0	0	2334		134				799					0	903	0	498				
371924																				3266	9807	48887		6004				4583					0	18760	0	6467				
371942																				420	1035	5044		93				1052					0	2444	0	0				
372444																				377	1607	3205		370				851					0	0	0	0				
372538																				3403	753	24569		1247				4671					0	10213	0	4282				
372640																				984	0	7898		248				1319					0	4770	0	577				
372855																			0	749	0	4795	452	455	0	0	0	690	0	0	0	0	0	2901	0	0				
373272																				365	93	1319		683				178					0	0	0	0				
373553																				199	0	1855		22				528					0	1106	0	0				
373601																				100	0	14653	223	5133				7513					0	1907	0	0				
374130																				769	2215	7382		182				966					0	2158	0	1092				
374653																				9235	4609	107029	4719	13722				13202			4510		0	58432	0	7829				
374774																				418	0	6586		1260				700					0	4208	0	0				
375043																				5635	0	60712	1859	6707	4397			15104					0	33266	0	0	Right of Use Asset			
375379																				166	944	1293		64				119					0	0	0	0				
375502																				3822	15757	85247		15646				5585					0	44437	0	0				
375566																				9101	0	29401		1960				5218					0	13122	0	0				
375650																				57	0	1791		403				54					0	1277	0	0				
376237																				164	35	2759		196				616					0	1748	0	0				
376273																				8040	5419	31882	2447	4690				6347					0	7386	0	0				
376442																			0	3381	5738	22674	470	722	0	0	0	6681	0	0	216	0	0	6152	0	0				
376947																				231	241	3992		575				2727					0	218	0	0				
377663																				738	0	5032	337	342				1184					0	2768	0	0				
377850																				907	0	5187		282				666					0	3332	0	0				
378044																				0	0	189		43				146					0	0	0	0				
378110																				119	565	1146		217				245					0	0	0	0				
379050																				115	0	1032		22				365					0	530	0	0				
379153																				162	0	2276		232				759					0	799	0	324				
379470																				746	1889	6781		321				524					0	2095	1206	0				
379649																			43	526	1799	18529	228	271	0	0	0	1019	0	0	0	0	0	11345	0	3569				
379920																				364164	152851	1690158	135922	351903				157362					0	374157	140855	148866	CRA LIHTC Partnerships			
380346																				636	447	4646		178				1239					0	0	2146	0				
380458																				8073	26505	77842		19413				11406					0	10818	0	1627				
380533																				2278	1067	10720		462				6792					0	121	0	0				
380878																				1239	941	8605		566				605					0	5254	0	0				
380944																				171	499	4396		889				271					0	2566	0	0				
381026																				172	1337	4402	129	204				625			75		0	1660	0	404				
381932																				225	2636	14511		1982				1082					0	8586	0	0				
381950																				428	7396	19519		2100				2063					0	7532	0	0				
382050																				1053	4847	19668		2879				1717					0	9172	0	0				
382069																				198	7214	16630		492				1388					0	1358	0	5980				
382256																				415	157	1084		33				479					0	0	0	0				
382274																				0	0	42		42				0					0	0	0	0				
382443																				232	166	6526		131				2439					0	3558	0	0				
382537																				196	2333	4469		528				1412					0	0	0	0				
382649																				2243	11354	30478		905				3748					0	12228	0	0				
382658																				315	0	5350		308				4727					0	0	0	0				
382742																				798	1010	2937		936				193					0	0	0	0				
382854																			34	301	593	4581	325	399				871		4	8		0	2417	0	0				
384018																				2753	13698	60649		7593				12565					0	24040	0	0				
384278																				11671	31670	219419	4478	122445				17036	36347		43371		0	14964	10202	11431				
384353																				37	15	574		23				182					0	317	0	0				
384652																				4266	7804	42165		2183				3134					0	24778	0	0				
384830																				312	1352	3273		469				484					0	656	0	0				
385350																				498	0	4600		332				750					0	3020	0	0				
385471																				7877	947	26657		794				7275					0	7692	0	2072				
385547																				560	675	8567		107				988					0	5677	0	560				
385686																				297	3373	16919		136				828					0	11020	1265	0				
386432																				132	824	3477		1532				989					0	0	0	0				
386450																				4222	404	23815	217	1754	1462	74		4408					0	13027	0	0	Midwest Housing	Fiserv Reserve Account		
386731																				2289	2212	13300		537				2379					0	5883	0	0				
386825																				366	1851	4246		198				486					0	1345	0	0				
387055																				179	1002	6058		218				1413					0	3246	0	0				
387671																				3736	2542	27765		4606				1725					0	15156	0	0				
388155																				497	2443	4575		220				1145					0	270	0	0				
388258																				271	892	1471		35				273					0	0	0	0				
388557																				1044	43	4614		443				3084					0	0	0	0				
388744																				471	1460	10532		583				845					0	7173	0	0				
388753																				50	75	620		42				453					0	0	0	0				
388874																				257	91	1359		210				329					0	472	0	0				
389358																				116	0	5851		295				5440					0	0	0	0				
389376																				264	454	4007		172				270					0	2847	0	0				
389826																				58	372	1433		69				143					0	391	0	400				
390372																				2106	3915	7933		565				1347					0	0	0	0				
390840																				747	1764	12808		3833				1336					0	3070	0	2058				
391418																				1120	7085	16740		7422				1113					0	0	0	0				
391557																				94	165	1745		62				361					0	1063	0	0				
391575		22386	0	191974		138408		66509		17004	48173				0	13286	0	890		22386																		Development & Construction Mgmt Fee Receivable		
391959																				619	0	2078		150				1309					0	0	0	0				
391977																				1007	22347	57963		2370				4062					0	24951	0	3226				
392152																				414	0	873		102				357					0	0	0	0				
392255																				365	0	1972		164				804					0	639	0	0				
392778																				1746	21074	45200		3779				1729					0	15791	0	1081				
393252																				96	0	2612		28				2488					0	0	0	0				
393355																			0	269	0	1448	245	414	0	0	0	765	0	0	0	0	0	0	0	0				
393953																				1440	11297	19460		3874				2849					0	0	0	0				
394156																				1234	0	7021		995				1843					0	2949	0	0				
394259																			6	2197	1340	14255	273	1503				6151	1223	1			0	3064	0	0	Promontory Rate Bridge			
395238																				228816	676355	3141551		869729	520025			267422					0	913931	0	185298	Investments in Tax Credit Partnerships			
396057																				180	992	1855		162				521					0	0	0	0				
396244																				2125	5797	21953		94				2379					0	6200	0	5358				
396253																				7487	1207	33489		8110				3445					0	13240	0	0				
396954																				518	0	9528		412				1957					0	6641	0	0				
397456																			0	558	0	1301	183	346	0	0	0	397	0	128	0	0	0	0	0	0				
397531																				2041	4672	37253		17469				2898					0	10173	0	0				
397540																				7907	8681	90709		18631	1000			9879	9879				0	30396	0	15215	cetera fixed annuitites			
397559																				2497	0	5813		414				2902					0	0	0	0				
397755																				12211	2811	39435		3642				6513					0	14258	0	0				
397858																				0	1124	1604		87				393					0	0	0	0				
398051																				1042	233	5463	233	233				1115					0	2840	0	0				
398248																				2039	0	13507	10376	10386				1082					0	0	0	0				
398668	0	9811	0	110191	0	99602	0	0	0	778	0	0	97285	0	0	0	0	0																						
398837																				2099	170	10311		382				1077					0	6583	0	0				
399357																				119	138	2127		141				1729					0	0	0	0				
399517																				4706	26960	206688		38963		17442		22325					0	102946	227	10561		Investment in SBICs		
399731																				0	890	4279	139	2683	250	1350		706					0	0	0	0	Stock purchased from FNBB	BOLI Investments		
399973																				1160	1457	3466		100				749					0	0	0	0				
400057																				328	0	5929		372				1565					0	3664	0	0				
400141																				1139	7276	13090		1811				2864					0	0	0	0				
400365																				1730	0	12279		650				1398					0	7964	537	0				
400767																				60	2521	7388		646				796					0	3365	0	0				
401072																				245	2081	2886		381				179					0	0	0	0				
401559																				419	33	4337		587				612					0	2686	0	0				
401755																				314	0	5510		236				2230					0	2730	0	0				
401906																				731	6972	26273		747				1597					0	16226	0	0				
401951																				402	184	1894		344				380					0	584	0	0				
402846																				0	0	2246		0				1558					0	688	0	0				
402873																				168	457	904		124				155					0	0	0	0				
403067																				1347	0	6405		251				440					0	4367	0	0				
403151																				11193	0	50158	4621	12014				26069					0	882	0	0				
403179																				13276	16962	95666		17302				7808					0	40318	0	0				
403254																				416	0	2449		636				43					0	1354	0	0				
403656																				97	0	1785		748				940					0	0	0	0				
403870																				4764	12962	37659		1848				3223					0	14862	0	0				
403946																				6874	8345	29907		5118				3758					0	5812	0	0				
