IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type
293053.0,24897.0,18054.0,0.0,116312873.0,COMMUNITY NATIONAL BANK,500 WEST ILLINOIS AVENUE ,MIDLAND,TX,79701.0,41.0
293352.0,8822.0,0.0,0.0,91203285.0,ADRIAN STATE BANK,322 MAINE AVENUE ,ADRIAN,MN,56110.0,51.0
293437.0,52.0,0.0,12748.0,62204938.0,"CITIZENS BANK OF WINFIELD, THE",236 BANKHEAD HIGHWAY ,WINFIELD,AL,35594.0,51.0
293651.0,16161.0,0.0,0.0,91409018.0,CAMPBELL COUNTY BANK,110 NORTH MAIN STREET ,HERREID,SD,57632.0,51.0
293754.0,26358.0,0.0,0.0,86505545.0,STATE BANK OF SOUTHWEST MISSOURI,3310 EAST SUNSHINE ,SPRINGFIELD,MO,65804.0,51.0
294023.0,9437.0,0.0,0.0,42212050.0,FIRST STATE BANK,19230 STATE ROUTE 136 ,WINCHESTER,OH,456970128.0,51.0
294564.0,14778.0,0.0,0.0,111319347.0,FIRST BANK & TRUST,9816 SLIDE ROAD ,LUBBOCK,TX,79424.0,41.0
294751.0,4132.0,5753.0,0.0,103100739.0,"CITY NATIONAL BANK AND TRUST COMPANY OF LAWTON, OKLAHOMA, THE",500 MONTGOMERY SQUARE ,LAWTON,OK,73501.0,41.0
294779.0,28453.0,0.0,0.0,325170754.0,TIMBERLAND BANK,624 SIMPSON AVENUE ,HOQUIAM,WA,98550.0,41.0
294827.0,2448.0,0.0,0.0,51504319.0,"PIONEER COMMUNITY BANK, INC.",5229 COAL HERITAGE ROAD ,IAEGER,WV,24844.0,51.0
295011.0,13703.0,13944.0,0.0,42204110.0,GREENVILLE NATIONAL BANK,446 SOUTH BROADWAY STREET ,GREENVILLE,OH,45331.0,41.0
295057.0,10984.0,0.0,0.0,91908399.0,SECURITY BANK MINNESOTA,437 BRIDGE AVENUE ,ALBERT LEA,MN,56007.0,51.0
295646.0,13902.0,0.0,0.0,81917662.0,FARMERS STATE BANK OF MEDORA,106 WASHINGTON STREET ,MEDORA,IL,62063.0,51.0
296456.0,14331.0,0.0,0.0,103103396.0,FIRSTBANK,100 NORTH HIGH STREET ,ANTLERS,OK,74523.0,51.0
296474.0,29571.0,0.0,3681.0,241271203.0,"HOME SAVINGS AND LOAN COMPANY OF KENTON, THE",116 E FRANKLIN ,KENTON,OH,43326.0,51.0
296559.0,11777.0,0.0,0.0,101100375.0,COMMERCIAL BANK,1901 MAIN STREET ,PARSONS,KS,67357.0,51.0
296755.0,15519.0,0.0,0.0,111321856.0,CITIZENS STATE BANK,111 SOUTH ROBINSON STREET ,MILES,TX,76861.0,51.0
296858.0,4134.0,6171.0,0.0,103103655.0,"FIRST NATIONAL BANK OF LINDSAY, THE",101 SOUTH MAIN STREET ,LINDSAY,OK,73052.0,51.0
297051.0,18019.0,0.0,0.0,101106405.0,PATRIOTS BANK,131 EAST FOURTH STREET ,GARNETT,KS,66032.0,51.0
297257.0,26967.0,0.0,0.0,111907979.0,TEXAS BANK FINANCIAL,901 SANTA FE DRIVE ,WEATHERFORD,TX,76086.0,51.0
297547.0,9102.0,0.0,0.0,73915656.0,ROWLEY SAVINGS BANK,114 ELY STREET ,ROWLEY,IA,52329.0,51.0
297631.0,21163.0,0.0,15182.0,63108732.0,CREWS BANK & TRUST,400 NORTH BREVARD AVENUE ,ARCADIA,FL,34265.0,41.0
297761.0,22460.0,0.0,0.0,121136808.0,MONTEREY COUNTY BANK,601 MUNRAS AVENUE ,MONTEREY,CA,93940.0,51.0
298049.0,10497.0,0.0,0.0,73920654.0,IOWA STATE BANK,500 AUDUBON STREET ,SAC CITY,IA,505832208.0,51.0
298218.0,15990.0,0.0,0.0,221371356.0,WATERTOWN SAVINGS BANK,111 CLINTON STREET ,WATERTOWN,NY,13601.0,51.0
298245.0,3814.0,8745.0,0.0,81204281.0,"CITY NATIONAL BANK OF METROPOLIS, THE",423 FERRY STREET ,METROPOLIS,IL,62960.0,41.0
299046.0,4536.0,0.0,0.0,81500859.0,CENTRAL BANK OF BOONE COUNTY,720 EAST BROADWAY ,COLUMBIA,MO,65201.0,41.0
299868.0,26363.0,0.0,0.0,322271407.0,COMMUNITY COMMERCE BANK,390 WEST FOOTHILL BOULEVARD ,CLAREMONT,CA,91711.0,41.0
300009.0,14134.0,0.0,10324.0,211674775.0,PASSUMPSIC SAVINGS BANK,497 RAILROAD STREET ,SAINT JOHNSBURY,VT,5819.0,51.0
300063.0,23086.0,16840.0,0.0,122237858.0,"NEW OMNI BANK, NATIONAL ASSOCIATION",1235 SOUTH GARFIELD AVENUE ,ALHAMBRA,CA,91801.0,51.0
300157.0,9947.0,0.0,0.0,91401922.0,VALLEY EXCHANGE BANK,214 SOUTH MAIN ,LENNOX,SD,57039.0,51.0
300353.0,4236.0,12529.0,0.0,103101547.0,"SHAMROCK BANK, NATIONAL ASSOCIATION",101 NORTH MAIN STREET ,COALGATE,OK,74538.0,51.0
300456.0,18089.0,0.0,0.0,101106861.0,PIQUA STATE BANK,1356 XYLAN RD ,PIQUA,KS,66761.0,51.0
300933.0,9064.0,0.0,12506.0,61210965.0,PLANTERS FIRST BANK,1620 16TH EAST AVENUE ,CORDELE,GA,31015.0,41.0
300942.0,19540.0,0.0,0.0,73915782.0,PIONEER BANK,202 1ST STREET ,SERGEANT BLUFF,IA,51054.0,41.0
300960.0,26403.0,0.0,0.0,124103676.0,BANK OF IDAHO,399 NORTH CAPITAL AVENUE ,IDAHO FALLS,ID,83403.0,51.0
301574.0,30530.0,705506.0,5506.0,222371656.0,LAKE SHORE SAVINGS BANK,128 EAST 4TH ST ,DUNKIRK,NY,14048.0,51.0
301800.0,15970.0,0.0,7954.0,221971264.0,ULSTER SAVINGS BANK,280 WALL STREET ,KINGSTON,NY,12401.0,41.0
302030.0,18930.0,0.0,0.0,67001246.0,BANK OF BELLE GLADE,108 SOUTHEAST AVENUE D ,BELLE GLADE,FL,33430.0,51.0
302133.0,10471.0,0.0,0.0,71112037.0,CAMP GROVE STATE BANK,26 MAIN STREET ,CAMP GROVE,IL,61424.0,51.0
302553.0,18118.0,0.0,0.0,101109923.0,PLAINS STATE BANK,411 GRAND AVENUE ,PLAINS,KS,67869.0,51.0
302656.0,16958.0,0.0,0.0,91915845.0,MINNWEST BANK,300 S. WASHINGTON ,REDWOOD FALLS,MN,56283.0,41.0
303653.0,11557.0,0.0,0.0,114907387.0,FIRST STATE BANK OF BURNET,136 E. WASHINGTON ,BURNET,TX,786113114.0,51.0
303701.0,14136.0,0.0,12132.0,211674788.0,WELLS RIVER SAVINGS BANK,34 MAIN STREET NORTH ,WELLS RIVER,VT,5081.0,51.0
303747.0,3818.0,0.0,0.0,81202869.0,"FIRST BANK AND TRUST COMPANY OF MURPHYSBORO, THE",1403 WALNUT STREET ,MURPHYSBORO,IL,62966.0,51.0
303952.0,4539.0,0.0,0.0,101903336.0,FARMERS BANK OF NORTHERN MISSOURI,1604 MAIN STREET ,UNIONVILLE,MO,63565.0,41.0
304155.0,13669.0,0.0,0.0,113109830.0,BURTON STATE BANK,515 NORTH MAIN STREET ,BURTON,TX,77835.0,51.0
304173.0,30544.0,0.0,5523.0,243373248.0,MARQUETTE SAVINGS BANK,920 PEACH STREET ,ERIE,PA,16501.0,51.0
304520.0,26847.0,0.0,11320.0,52102228.0,CHESAPEAKE BANK & TRUST COMPANY,245 HIGH STREET ,CHESTERTOWN,MD,21620.0,51.0
304575.0,29379.0,703360.0,3360.0,304172210.0,SIDNEY FEDERAL SAVINGS AND LOAN ASSOCIATION,1045 10TH AVENUE ,SIDNEY,NE,69162.0,51.0
304762.0,18677.0,0.0,0.0,111317637.0,"SECURITY STATE BANK, THE",700 S MAIN ST ,WINTERS,TX,79567.0,51.0
304913.0,26392.0,0.0,0.0,31100380.0,DEUTSCHE BANK TRUST COMPANY DELAWARE,"1011 CENTRE ROAD, SUITE 200 ",WILMINGTON,DE,19805.0,41.0
305059.0,11175.0,0.0,0.0,111309030.0,"FIRST STATE BANK, THE",402 9TH STREET ,ABERNATHY,TX,793113419.0,51.0
305077.0,29384.0,703367.0,3367.0,271973128.0,PERU FEDERAL SAVINGS BANK,1730 4TH ST ,PERU,IL,613540000.0,51.0
305237.0,2154.0,0.0,0.0,61102332.0,"GEO. D. WARTHEN BANK, THE",216 NORTH HARRIS STREET ,SANDERSVILLE,GA,31082.0,51.0
305442.0,13305.0,0.0,0.0,83008650.0,"NEW WASHINGTON STATE BANK, THE",402 EAST MAIN STREET ,NEW WASHINGTON,IN,47162.0,51.0
306056.0,3018.0,11571.0,0.0,107003829.0,"FIRST NATIONAL BANK OF FLEMING, THE",201 NORTH LOGAN STREET ,FLEMING,CO,80728.0,51.0
306140.0,15738.0,0.0,0.0,73921860.0,SECURITY STATE BANK,933 16TH STREET SOUTHWEST ,WAVERLY,IA,50677.0,41.0
306159.0,26499.0,24219.0,0.0,91971533.0,AMERICAN NATIONAL BANK OF MINNESOTA,7638 WOIDA ROAD ,BAXTER,MN,56425.0,41.0
306337.0,3614.0,0.0,0.0,71106195.0,CASEY STATE BANK,305-307 NORTH CENTRAL AVENUE ,CASEY,IL,624201524.0,41.0
306908.0,7123.0,0.0,10785.0,21909342.0,JEFF BANK,4864 STATE ROUTE 52 ,JEFFERSONVILLE,NY,12748.0,51.0
307062.0,2850.0,0.0,0.0,124102509.0,FARMERS BANK,914 MAIN STREET ,BUHL,ID,83316.0,51.0
307334.0,16288.0,0.0,16925.0,61212235.0,SOUTHERN BANK,731 CHARLES PERRY AVENUE ,SARDIS,GA,30456.0,51.0
307361.0,23886.0,17319.0,0.0,111900604.0,AMERICAN BANK NATIONAL ASSOCIATION,200 WEST HIGHWAY 6 ,WACO,TX,76712.0,51.0
307679.0,23041.0,0.0,0.0,125107707.0,BANK OF THE PACIFIC,300 EAST MARKET ,ABERDEEN,WA,98520.0,41.0
307932.0,3615.0,0.0,0.0,71112105.0,CATLIN BANK,202 SOUTH SANDUSKY STREET ,CATLIN,IL,61817.0,51.0
308256.0,8848.0,0.0,0.0,91906731.0,CENBANK,109 WEST YELLOWSTONE TRL ,BUFFALO LAKE,MN,55314.0,51.0
308340.0,8035.0,0.0,0.0,74912302.0,BATH STATE BANK,3095 BATH ROAD ,BATH,IN,47010.0,51.0
308836.0,21635.0,0.0,0.0,71924160.0,BANK OF BOURBONNAIS,ONE HERITAGE PLAZA ,BOURBONNAIS,IL,60914.0,51.0
309150.0,14036.0,0.0,0.0,81905768.0,"MISSOURI BANK, THE",104 NORTH HIGHWAY 47 ,WARRENTON,MO,63383.0,51.0
309655.0,4160.0,0.0,0.0,103101356.0,REGENT BANK,"7136 S. YALE, SUITE 100 ",TULSA,OK,74136.0,51.0
309851.0,1098.0,0.0,0.0,91203104.0,ROOT RIVER STATE BANK,18 SE 3RD STREET ,CHATFIELD,MN,55923.0,51.0
310754.0,16635.0,0.0,0.0,91916255.0,AMERICAN EQUITY BANK,5900 GREEN OAK DRIVE SUITE 100,MINNETONKA,MN,55343.0,51.0
310950.0,4161.0,10913.0,0.0,103110428.0,FIRST NATIONAL BANK IN OKEENE,124 NORTH MAIN STREET ,OKEENE,OK,73763.0,51.0
310978.0,28513.0,0.0,1749.0,275071770.0,WATERSTONE BANK,11200 WEST PLANK COURT ,WAUWATOSA,WI,53226.0,41.0
311050.0,4190.0,0.0,0.0,103100616.0,AMERICAN HERITAGE BANK,2 SOUTH MAIN STREET ,SAPULPA,OK,74066.0,51.0
311144.0,16282.0,0.0,0.0,82907493.0,BANK OF BEARDEN,1 NORTH SECOND STREET ,BEARDEN,AR,71720.0,51.0
311256.0,5116.0,0.0,0.0,91904827.0,GRANITE COMMUNITY BANK,202 2ND AVENUE SOUTH ,COLD SPRING,MN,56320.0,51.0
311265.0,5595.0,8694.0,0.0,114902227.0,"YOAKUM NATIONAL BANK, THE",301 WEST GRAND AVENUE ,YOAKUM,TX,779952698.0,41.0
311603.0,18200.0,0.0,8347.0,211173373.0,DIME BANK,290 SALEM TURNPIKE BOX 70,NORWICH,CT,6360.0,51.0
311658.0,5117.0,8322.0,0.0,91206965.0,"FIRST NATIONAL BANK OF COLERAINE, THE",600 POWELL AVENUE ,COLERAINE,MN,55722.0,51.0
311845.0,8728.0,0.0,0.0,82900872.0,ARVEST BANK,75 NORTH EAST STREET ,FAYETTEVILLE,AR,72701.0,41.0
311939.0,9326.0,0.0,12422.0,65202461.0,WASHINGTON STATE BANK,103 NORTH MAIN STREET ,WASHINGTON,LA,70589.0,51.0
312244.0,9288.0,0.0,0.0,74905474.0,FIRST BANK OF BERNE,222 HERITAGE TRAIL ,BERNE,IN,46711.0,51.0
312356.0,9388.0,0.0,0.0,101207210.0,"CORNERSTONE BANK, THE",117 NORTH MAIN ,SOUTH WEST CITY,MO,64863.0,51.0
313009.0,13748.0,12018.0,0.0,21310465.0,"UPSTATE NATIONAL BANK, THE",729 PROCTOR AVENUE ,OGDENSBURG,NY,13669.0,51.0
313157.0,4193.0,0.0,0.0,103106283.0,"SEILING STATE BANK, THE",301 NORTH MAIN STREET ,SEILING,OK,73663.0,51.0
313223.0,9137.0,0.0,0.0,42212568.0,OSGOOD STATE BANK,275 WEST MAIN STREET ,OSGOOD,OH,45351.0,51.0
313577.0,28530.0,0.0,1781.0,275971139.0,FORWARD BANK,1001 NORTH CENTRAL AVENUE ,MARSHFIELD,WI,54449.0,51.0
314257.0,5123.0,0.0,0.0,91907125.0,DEERWOOD BANK,131 SIXTH AVENUE SOUTH ,WAITE PARK,MN,56387.0,51.0
314444.0,1028.0,0.0,0.0,82901279.0,FBT BANK & MORTGAGE,200 WEST FOURTH STREET ,FORDYCE,AR,71742.0,51.0
315656.0,4049.0,0.0,0.0,103000680.0,FIRST ENTERPRISE BANK,1000 WEST BRITTON ROAD ,OKLAHOMA CITY,OK,73114.0,51.0
316840.0,23627.0,0.0,0.0,83001314.0,REPUBLIC BANK & TRUST COMPANY,601 WEST MARKET STREET ,LOUISVILLE,KY,40202.0,41.0
316859.0,10672.0,0.0,0.0,103105190.0,"EXCHANGE BANK, THE",300 WEST ROGERS BLVD ,SKIATOOK,OK,74070.0,51.0
316934.0,12121.0,0.0,0.0,71111957.0,BUCKLEY STATE BANK,102 SOUTH RAILROAD STREET ,BUCKLEY,IL,60918.0,51.0
317258.0,15489.0,0.0,0.0,81502530.0,WEST PLAINS BANK AND TRUST COMPANY,11 COURT SQUARE ,WEST PLAINS,MO,65775.0,51.0
317342.0,258.0,0.0,0.0,83000564.0,STOCK YARDS BANK & TRUST COMPANY,1040 EAST MAIN STREET ,LOUISVILLE,KY,40206.0,41.0
317379.0,29476.0,703519.0,3519.0,304971945.0,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION OF GRAND ISLAND,221 SOUTH LOCUST STREET ,GRAND ISLAND,NE,68801.0,51.0
317650.0,16934.0,0.0,0.0,113110641.0,"CITIZENS STATE BANK, GANADO, TEXAS",201 SOUTH 3RD STREET ,GANADO,TX,77962.0,51.0
318639.0,10885.0,0.0,0.0,71112202.0,BANK OF CHESTNUT,100 EAST OLIVE STREET ,CHESTNUT,IL,62518.0,41.0
318835.0,27045.0,0.0,16212.0,63113028.0,PILOT BANK,12471 WEST LINEBAUGH AVENUE ,TAMPA,FL,33626.0,51.0
318947.0,20761.0,0.0,0.0,61192481.0,HERITAGE FIRST BANK,501 BROAD STREET ,ROME,GA,30161.0,41.0
318974.0,29488.0,703536.0,3536.0,241071212.0,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LAKEWOOD,14806 DETROIT AVE ,LAKEWOOD,OH,44107.0,51.0
319047.0,4318.0,5267.0,0.0,74902228.0,"RIDDELL NATIONAL BANK, THE",ONE EAST NATIONAL AVENUE ,BRAZIL,IN,47834.0,51.0
319458.0,4199.0,7217.0,0.0,103102847.0,"FIRST NATIONAL BANK OF STIGLER, THE",300 EAST MAIN STREET ,STIGLER,OK,74462.0,41.0
319551.0,18374.0,0.0,0.0,101114691.0,SECURITY STATE BANK,506 MAIN STREET ,SCOTT CITY,KS,67871.0,51.0
320034.0,1730.0,0.0,17744.0,62201533.0,PEOPLES BANK OF GREENSBORO,1402 STATE STREET ,GREENSBORO,AL,36744.0,51.0
320052.0,4042.0,0.0,0.0,103104887.0,LEGACY BANK,101 WEST MAIN STREET ,HINTON,OK,73047.0,41.0
320070.0,28555.0,0.0,1834.0,242072663.0,VALLEY CENTRAL BANK,6550 PRINCETON GLENDALE RD. ,LIBERTY TOWNSHIP,OH,45011.0,51.0
320119.0,19977.0,0.0,0.0,26009768.0,ISRAEL DISCOUNT BANK OF NEW YORK,511 FIFTH AVENUE ,NEW YORK,NY,10017.0,41.0
321152.0,6100.0,0.0,0.0,84303189.0,CITIZENS BANK AND TRUST COMPANY,1359 WEST MAIN STREET ,ATWOOD,TN,38220.0,41.0
321255.0,15762.0,0.0,0.0,103105637.0,FIRST AMERICAN BANK,301 WEST MAIN STREET ,STONEWALL,OK,74871.0,41.0
321273.0,29510.0,703575.0,3575.0,261170371.0,NEWTON FEDERAL BANK,3175 HIGHWAY 278 ,COVINGTON,GA,30014.0,51.0
321330.0,11324.0,0.0,13394.0,71105536.0,FARMERS AND MERCHANTS STATE BANK OF BUSHNELL,484 EAST MAIN STREET ,BUSHNELL,IL,61422.0,51.0
321947.0,4319.0,5629.0,0.0,74904640.0,"FCN BANK, NATIONAL ASSOCIATION",501 MAIN STREET ,BROOKVILLE,IN,47012.0,41.0
322056.0,3214.0,4097.0,0.0,111904419.0,NATIONAL UNITED,905 MAIN STREET ,GATESVILLE,TX,76528.0,51.0
322449.0,8067.0,0.0,0.0,74912690.0,COMMUNITY STATE BANK,224 WEST MAIN STREET ,BROOK,IN,47922.0,51.0
322476.0,30618.0,0.0,5641.0,281271263.0,WABASH SAVINGS BANK,400 CHESTNUT STREET ,MOUNT CARMEL,IL,62863.0,51.0
322551.0,1622.0,0.0,0.0,101207773.0,FIRST SECURITY BANK,4TH AND CEDAR ,UNION STAR,MO,64494.0,51.0
323204.0,7151.0,1027.0,0.0,22304616.0,"LYONS NATIONAL BANK, THE",35 WILLIAM STREET ,LYONS,NY,14489.0,51.0
323651.0,3219.0,5741.0,0.0,111905612.0,GILMER NATIONAL BANK,713 US HIGHWAY 271 N ,GILMER,TX,75644.0,51.0
324153.0,3217.0,4410.0,0.0,113104712.0,FIRST NATIONAL BANK OF GIDDINGS,108 EAST AUSTIN ,GIDDINGS,TX,789420269.0,51.0
324229.0,8397.0,0.0,0.0,44211910.0,"WATERFORD COMMERCIAL AND SAVINGS BANK, THE",20115 ST RT 339 ,WATERFORD,OH,45786.0,51.0
324256.0,13416.0,0.0,0.0,103112439.0,OKLAHOMA STATE BANK,122 SOUTH HOY ,BUFFALO,OK,73834.0,51.0
324340.0,1014.0,0.0,10747.0,72408436.0,CHOICEONE BANK,109 EAST DIVISION ,SPARTA,MI,49345.0,41.0
324854.0,1468.0,0.0,0.0,84303231.0,BANK OF CROCKETT,111 EAST MAIN ST. ,BELLS,TN,38006.0,51.0
324863.0,18059.0,0.0,0.0,124100417.0,"BANK OF COMMERCE, THE",3113 SOUTH 25TH EAST ,IDAHO FALLS,ID,83406.0,41.0
324975.0,29535.0,0.0,3613.0,271171616.0,DEWITT SAVINGS BANK,302 WEST MAIN STREET ,CLINTON,IL,61727.0,51.0
325141.0,1296.0,0.0,0.0,82902265.0,FARMERS BANK,71 WEST CENTER ,GREENWOOD,AR,72936.0,41.0
325459.0,5999.0,0.0,0.0,103111155.0,FIRST STATE BANK IN TEMPLE,111 SOUTH COMMERCIAL ,TEMPLE,OK,73568.0,51.0
325534.0,902.0,0.0,0.0,71908908.0,BYRON BANK,200 NORTH WALNUT STREET ,BYRON,IL,61010.0,51.0
326054.0,15323.0,0.0,0.0,101110404.0,SILVER LAKE BANK,201 NORTHWEST US HIGHWAY 24 ,TOPEKA,KS,66608.0,51.0
326344.0,11722.0,0.0,0.0,81206328.0,"PEOPLES STATE BANK OF NEWTON, ILLINOIS, THE",104 WEST WASHINGTON STREET ,NEWTON,IL,62448.0,51.0
326858.0,4016.0,3393.0,0.0,91400020.0,"FIRST NATIONAL BANK IN SIOUX FALLS, THE",100 SOUTH PHILLIPS AVENUE ,SIOUX FALLS,SD,57104.0,51.0
326979.0,26397.0,0.0,9582.0,211870281.0,GREENFIELD CO-OPERATIVE BANK,63 FEDERAL STREET ,GREENFIELD,MA,1301.0,51.0
327220.0,8647.0,0.0,0.0,41208421.0,FARMERS STATE BANK,11 SOUTH MAIN ST. ,WEST SALEM,OH,44287.0,51.0
327305.0,12874.0,0.0,0.0,11202392.0,KATAHDIN TRUST COMPANY,11 MAIN STREET ,PATTEN,ME,4765.0,41.0
327435.0,15465.0,0.0,13655.0,63105285.0,UNITED SOUTHERN BANK,750 N. CENTRAL AVENUE ,UMATILLA,FL,32784.0,51.0
327556.0,4208.0,0.0,0.0,103106186.0,ANCHOR D BANK,222 WEST MAIN STREET ,TEXHOMA,OK,73949.0,51.0
327855.0,3226.0,0.0,0.0,111905227.0,CIERA BANK,623 ELM STREET ,GRAHAM,TX,76450.0,51.0
328058.0,4209.0,0.0,0.0,103103147.0,FIRST BANK OF THOMAS,301 WEST BROADWAY STREET ,THOMAS,OK,73669.0,41.0
328357.0,3225.0,12437.0,0.0,111910762.0,"TITAN BANK, N.A.",1701 EAST HUBBARD AVENUE ,MINERAL WELLS,TX,76067.0,41.0
328656.0,8821.0,0.0,0.0,91211905.0,UNITED FARMERS STATE BANK,15 4TH STREET SOUTHWEST ,ADAMS,MN,55909.0,51.0
328777.0,30401.0,0.0,5285.0,231373182.0,PENN COMMUNITY BANK,3969 DURHAM ROAD ,DOYLESTOWN,PA,18902.0,41.0
329149.0,16547.0,0.0,0.0,73922115.0,BANK PLUS,1202 CENTRAL AVENUE ,ESTHERVILLE,IA,51334.0,51.0
329345.0,88.0,0.0,0.0,82902320.0,GENERATIONS BANK,"3710 SOUTHERN HILLS BOULEVARD, SUITE 100 ",ROGERS,AR,71758.0,51.0
329550.0,22020.0,0.0,0.0,84301408.0,INSOUTH BANK,111 SOUTH WASHINGTON STREET ,BROWNSVILLE,TN,38012.0,51.0
329952.0,3228.0,3727.0,0.0,111906161.0,"FIRST NATIONAL BANK OF GRANBURY, THE",101 E BRIDGE ST ,GRANBURY,TX,76048.0,41.0
330239.0,22271.0,16579.0,12700.0,62202859.0,FIRST NATIONAL BANK,341 MILITARY STREET SOUTH ,HAMILTON,AL,35570.0,51.0
330248.0,15763.0,14436.0,0.0,81921551.0,FIRST NATIONAL BANK OF NOKOMIS,122 WEST STATE STREET ,NOKOMIS,IL,62075.0,51.0
330855.0,1617.0,0.0,0.0,81903867.0,"BANK OF MISSOURI, THE",916 NORTH KINGSHIGHWAY ,PERRYVILLE,MO,63775.0,41.0
330873.0,26516.0,0.0,17289.0,211371997.0,WAKEFIELD CO-OPERATIVE BANK,342 MAIN STREET ,WAKEFIELD,MA,1880.0,41.0
330949.0,275.0,0.0,0.0,83903742.0,"MORGANTOWN BANK & TRUST COMPANY, INCORPORATED",201 NORTH MAIN STREET ,MORGANTOWN,KY,42261.0,51.0
331076.0,30422.0,705313.0,5313.0,275971692.0,FIRST FEDERAL BANK OF WISCONSIN,1617 EAST RACINE AVENUE ,WAUKESHA,WI,53186.0,51.0
331375.0,26536.0,0.0,13786.0,211370228.0,BANKGLOUCESTER,160 MAIN STREET ,GLOUCESTER,MA,1930.0,51.0
331544.0,15092.0,0.0,0.0,75902609.0,RICHLAND COUNTY BANK,195 WEST COURT STREET ,RICHLAND CENTER,WI,53581.0,51.0
331713.0,7659.0,0.0,0.0,31312796.0,NEW TRIPOLI BANK,6748 MADISON STREET ,NEW TRIPOLI,PA,18066.0,51.0
332224.0,12266.0,0.0,13322.0,53100452.0,MECHANICS & FARMERS BANK,116 WEST PARRISH STREET ,DURHAM,NC,27701.0,51.0
332345.0,11300.0,0.0,0.0,81914995.0,OAKDALE STATE BANK,86 NORTH WEIGH STREET ,OAKDALE,IL,62268.0,51.0
332402.0,90270.0,0.0,13264.0,211371243.0,ENVISION BANK,129 N MAIN STR ,RANDOLPH,MA,2368.0,51.0
332671.0,30434.0,0.0,5332.0,253171003.0,"MORGANTON SAVINGS BANK, S.S.B.",100 SOUTH KING STREET ,MORGANTON,NC,28655.0,51.0
332756.0,9812.0,0.0,0.0,104911671.0,ADAMS STATE BANK,649 MAIN ST ,ADAMS,NE,68301.0,51.0
333034.0,872.0,0.0,0.0,61210237.0,STATE BANK OF COCHRAN,112 EAST BEECH STREET ,COCHRAN,GA,31014.0,51.0
333203.0,14158.0,0.0,0.0,11601100.0,UNION BANK,20 LOWER MAIN STREET ,MORRISVILLE,VT,5661.0,41.0
333650.0,26522.0,0.0,0.0,101105969.0,"BANK, THE",205 SOUTH PENN AVENUE ,OBERLIN,KS,67749.0,51.0
333856.0,3230.0,0.0,0.0,111906996.0,GRANDVIEW BANK,105 EAST CRINER STREET ,GRANDVIEW,TX,76050.0,41.0
333940.0,3826.0,11754.0,0.0,81918182.0,"FIRST NATIONAL BANK OF OKAWVILLE, THE",203 EAST WALNUT STREET ,OKAWVILLE,IL,62271.0,41.0
334264.0,22964.0,0.0,0.0,114908289.0,FIRST COMMUNITY BANK,1151 W HWY 77 ,SAN BENITO,TX,785864376.0,51.0
334648.0,17302.0,0.0,0.0,73918844.0,TITONKA SAVINGS BANK,173 MAIN STREET NORTH ,TITONKA,IA,50480.0,51.0
334657.0,1599.0,0.0,0.0,91903860.0,FARMERS AND MERCHANTS STATE BANK OF BLOOMING PRAIRIE,245 EAST MAIN ST. ,BLOOMING PRAIRIE,MN,55917.0,41.0
335346.0,15729.0,0.0,0.0,84100654.0,PARTNERS BANK,302 CHERRY STREET ,HELENA,AR,72342.0,51.0
335355.0,34468.0,0.0,0.0,104903595.0,TWO RIVERS BANK,555 SOUTH 19TH STREET ,BLAIR,NE,680080550.0,41.0
336147.0,15249.0,0.0,0.0,83905685.0,UNITED CITIZENS BANK & TRUST COMPANY,8198 MAIN STREET ,CAMPBELLSBURG,KY,40011.0,51.0
336361.0,27043.0,0.0,0.0,111917309.0,SANGER BANK,501 NORTH STEMMONS ,SANGER,TX,76266.0,51.0
336576.0,28614.0,0.0,1954.0,275071259.0,"EQUITABLE BANK, S.S.B., THE",2290 NORTH MAYFAIR ROAD ,WAUWATOSA,WI,53226.0,51.0
336950.0,1436.0,0.0,0.0,104104983.0,ASHTON STATE BANK,295 CENTER AVENUE ,ASHTON,NE,68817.0,51.0
337247.0,9104.0,0.0,0.0,73907664.0,AMERICAN SAVINGS BANK,312 SOUTH MAIN STREET ,TRIPOLI,IA,506760909.0,51.0
337340.0,21721.0,0.0,0.0,71924131.0,HERITAGE BANK OF SCHAUMBURG,1535 WEST SCHAUMBURG ROAD ,SCHAUMBURG,IL,60194.0,51.0
338646.0,14662.0,0.0,0.0,81204142.0,TRUSTBANK,600 EAST MAIN STREET ,OLNEY,IL,62450.0,51.0
338851.0,10987.0,0.0,0.0,91911409.0,CAMBRIDGE STATE BANK,127 MAIN STREET SOUTH ,CAMBRIDGE,MN,55008.0,41.0
338945.0,11706.0,0.0,0.0,71109037.0,1ST COMMUNITY BANK,407 3RD STREET ,SHERRARD,IL,61281.0,51.0
339072.0,31361.0,706809.0,6809.0,311972238.0,"COLONIAL SAVINGS, FA",2600 WEST FREEWAY ,FORT WORTH,TX,76102.0,41.0
339353.0,5107.0,0.0,0.0,91202736.0,FIRST SECURITY BANK - CANBY,102 SAINT OLAF AVENUE NORTH ,CANBY,MN,56220.0,51.0
