"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
410748																				631	0	3381		72				1200					0	1478	0	0				
410917																				726	0	3753		720				2307					0	0	0	0				
411062																				304	0	1702		466				932					0	0	0	0				
411174																				128	64	361		54				115					0	0	0	0				
411231																				70	1138	1975		237				530					0	0	0	0				
411240																				227	0	908		347				334					0	0	0	0				
411549																				113	0	758		1				644					0	0	0	0				
411576																				200	79	2591	113	373				187					0	1752	0	0				
411624																				1110	0	4476		693				2673	397				0	0	0	0	0			
411651																				357	366	7236		3681				2832					0	0	0	0				
412153																				1167	0	4784		784				2833					0	0	0	0				
412452																				0	0	1337		0				710					0	627	0	0				
412555																				3109	704	10441		236				3774					0	2618	0	0				
412667																				865	0	8922		328				2649					0	5080	0	0				
412751																				109086	0	365000	21222	50834				44309			22394		0	153152	0	7619				
412845																				497	2237	7600		784				4082					0	0	0	0				
412872																				991	2423	6445		294				617					0	0	0	2120				
413141																				91539	16396	158998	15504	22411				28652			6887		0	0	0	0				
413208	0	691898	1499473	6654245	0	3681792	1594797	0	0	568181	0	0	0	0	0	3152	209749	0		691898																	Miscellaneous Assets			
413347																				80	0	972		507				385					0	0	0	0				
413543																				210	188	2390		93				1899					0	0	0	0				
413646																				4566	1371	25516		1800				4669					0	11654	0	1456				
413673																				913	2009	4355		296				548					0	589	0	0				
413758																				344	0	3144		268				2532					0	0	0	0				
414102																				442	797	18065		1496				1497					0	11034	0	2799				
414652																				1514	1247	8459		583				1634					0	3481	0	0				
414764																				2996	0	10453		949				3419					1	3088	0	0				
414858																				1556	1793	8321		274				1625					0	3073	0	0				
416245																				121896	102134	517241		65732				45374	34812		18114		0	148213	13299	20593				
416272																				518	720	4566		168				524					0	2636	0	0				
416339																				136	0	3187		101				1274					0	1676	0	0				
416357																				0	0	1270		250				1020					0	0	0	0				
416656																				2758	0	15482		666				3633					0	8425	0	0				
416674																				469	3372	10707		1208				2613					0	3045	0	0				
417626																				1052	3503	8026		1757				1714					0	0	0	0				
417710																				455	321	1132		41				315					0	0	0	0				
418100																				342	1258	4155		849				1706					0	0	0	0				
418249																				4222	12045	66786		1855				11182					0	37482	0	0				
418436																				0	0	145		19				126					0	0	0	0				
418856																				113	356	792		57				266					0	0	0	0				
419406																				46867	57594	356837		99164				17858	33458				0	105473	0	29881	Right to use asset			
419460																				1271	331	7097		1382				1030					0	1782	0	1301				
419675																				13907	15225	44031		5459				5980					0	3460	0	0				
419947																				0	0	383		25				358					0	0	0	0				
420578																				1898	1603	19115		750				725					0	14139	0	0				
420644																				1826	2366	12682		353				1446					0	6691	0	0				
420653																				4980	90	10112	142	214				2165					0	2663	0	0				
420877																				457	1435	2835		245				698					0	0	0	0				
421445																				793	0	2751		265				1693					0	0	0	0				
421539																				193	1754	5751		790				787					0	2227	0	0				
422059																				294	0	954		322	178			338					0	0	0	0	Employee Retention Credit			
422116																				239	233	3749		166				442					0	2586	83	0				
422433																			192	10456	7889	51650	4025	10068	964			17339					0	3671	0	2227	Other Receivables			
422657																				384	0	2012		379				1249					0	0	0	0				
423159																				465	543	3657		586				2063					0	0	0	0				
423449																				4531	7765	41719		5773				4562					0	19088	0	0				
423636																				127	960	4274		205				544					0	2438	0	0				
423739																				4530	6114	47231		15896				5878					0	14813	0	0				
424156																				1285	234	6550		127				2407					0	2497	0	0				
424240																				512	0	3034		173				2349					0	0	0	0				
424352																				1513	0	8257		964				1199					0	4581	0	0				
424437																				0	0	275	14	14				261					0	0	0	0				
424633																				125	859	6406		242				1283					0	3897	0	0				
425050																				196	309	920		50				365					0	0	0	0				
425108																				2096	2985	14574		3736				1971					0	3786	0	0				
425818																				540	24	11042		1190				1637					0	7651	0	0				
425845																				2858	0	9222		636				5728					0	0	0	0				
425911																				8549	10768	68964		5539				8216					0	35892	0	0				
426057																				109	0	722		224				389					0	0	0	0				
426141																				30	203	519		48				238					0	0	0	0				
426534																				7577	30031	114494		29817				23000	7507		11370		0	21966	0	2103				
426758																				703	33	5328		980				1079					0	1116	0	1417				
426945																				509	1399	2891		171				812					0	0	0	0				
427241																				2436	5578	18925		941				2350					0	7620	0	0				
427353																				696	3050	19068		3657				3975					0	7690	0	0				
427858																				284	454	1657		547				372					0	0	0	0				
427960																				0	0	901		181				720					0	0	0	0				
428060																				2447	0	7506		1063				3996					0	0	0	0				
428462																				1173	1436	11500		334				2160					0	4847	0	1550				
428547																				13011	237	57167		17644	12419			16835					0	9440	0	0	Operating Lease Equipment			
428855																				1046	2239	5217		758				1174					0	0	0	0				
429021																				501	8899	28595		1246				2220					0	14216	0	1513				
429487																				2406	1621	31954		2273				3617					0	16075	0	5962				
430036																				1411	543	13187	218	804				1851		415			0	8578	0	0				
430054																				500	0	3441		185				624					0	2132	0	0				
430344																				2240	0	8247		84				2290					0	3633	0	0				
431172																				175924	108362	1024797		198465	85485			67642					0	454077	5483	14844	Low income housing tax credit fund			
431323																				209	1156	5937		342				692					0	3538	0	0				
431350																				359	303	2599		177				681					0	1079	0	0				
432058																				792	0	3390	255	260				700		5			0	1638	0	0				
432432																				448	2597	8477		358				1442					0	6	2270	1356				
433505																				8422	308	58859	29831	31041				6141			164		0	12947	0	0				
433550																				267	4207	11695		359				1938					0	0	0	4924				
433608																				30103	51893	234882	19790	52301				28601			23579		0	71984	0	0				
433859																				486	0	5384		7				1182					0	3709	0	0				
433943																				1778	6655	32726		10752				5031					0	8510	0	0				
434203																				640	5773	27575	1106	3154	1170			1991					0	15831	0	186	Deferred accrued interest receivable			
434539																				221	4094	12083		523				1333					0	5912	0	0				
435059																				1186	0	6737		440				1202					0	3909	0	0				
435077																				34871	73807	515171		275627	215885			30233					0	89886	0	10747	Rental Equipment			
435255																				2450	0	8193		456				5287					0	0	0	0				
435666																				129	90	2982		132				503					0	2128	0	0				
435750																				6247	19096	51988	4114	6079				5553					0	15013	0	0				
436159																				57487	30767	351383		133049				53506	37998				0	64759	3076	8739	Cash pledged as collateral on derivatives			
436542																				1619	136	8755		74				2863					0	4063	0	0				
436739																				819	0	5804		1035				781					0	1590	0	1579				
436953																				4859	2459	28774		3697				4181					0	13578	0	0				
437044																				48	1201	1800		22				529					0	0	0	0				
437914																				16804	242288	743468		353358				88310	168554				0	33486	8842	380				
439132																				297	3908	15414	707	707				2262					0	5564	0	2676				
439338																				6494	12775	81677	1629	3191				17844					0	30095	0	11278				
439356																				3969	2752	39701		6325				10706					0	15949	0	0				
439404																				11052	11244	73768		8650				15970					0	26852	0	0		0		
439730																				885	632	3541		803				1221					0	0	0	0				
440857																				410	0	741		161				170					0	0	0	0				
440978																				70	261	2182		108				99					0	1644	0	0				
441050																				7	303	2463		664				1489					0	0	0	0				
441078																				428	3712	11939		611				917					0	4939	1332	0				
441135																				239	0	549		71				239					0	0	0	0				
441256																				9402	9834	95017	2531	11137				17372					330	45811	0	1131				
441359																				606	6874	19773		923				3406					0	7964	0	0				
441470																				14	0	134		37				83					0	0	0	0				
441630																				108	0	1093		147				838					0	0	0	0				
442011																				1731	0	24378		14945				1736					0	5966	0	0				
442057																				370	0	1656		112				1174					0	0	0	0				
