"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ27	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
467144					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Reserve for Unfunded Loans was created with excess reserves							
467470					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Effect of adoption of CECL			effect of adopt of CECL				
467658					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Injection from Holding Company					Prior Year Adjustment to OCI				
467733					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
468673					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
468806					CONF							1182	0	0	0	false		0	0												0	0	0	0	0										Stock Based Compensation									
469250					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
469559					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Unfunded reserve for loan loss moved to Valuation Portion RLLL							
469737					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
470032					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
470050	1349				CONF	555			2916	2183		0	0	0	0	false		0	0							4891			3058		0	0	0	0					Income Non Balance Sheet Loans			Software Expense	Professional Fees											
470434					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
470452	368	115	65	3	CONF	56	89					0	0	0	0	false	204	0	0	39	20	66	64	480	85	2722	103	182	1030	301	0	0	0	0	0	52	13	85	Check Fees/Research/Exchange	Merchant Services														
471057					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Life Insurance Income - BOLI			Officers Life Insurance	Loan Committee Fees, Loan Expense & Foreclosure Expenses											
472018					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
472045					CONF							0	0	0	0	false		-132	0												0	0	0	0	0															ACL Allowance-Unfunded Commitments				
472148					CONF							0	0	0	0	false		-1	0												0	0	0	0	0															Illinois income tax adjustment				
472250	1			1	CONF				2			0	0	0	0	false		37	0						3						0	0	0	0								Supplies	Postage							2023 ACTUAL TAX LESS THAN COMPUTED				
472531					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
472616					CONF				104	119		0	0	0	0	false		0	0					384		302			121		0	0	0	0	0							LOAN RELATED EXPENSES	SOFTWARE SERVICE CONTRACTS											
472951					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
472979					CONF							0	0	15	0	true		0	0												0	0	0	0	0												CECL unfunded committments moved to other liabilities		Per guidance from auditors, we moved the Unfunded Committments portion of the allowance for loan loss from a contra asset account to other liabilities as of 3.31.24 based on the qrtrly calculation					
473042					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
473257					CONF							0	0	0	0	false		-6	0												0	0	0	0	0															TAX EFFECT OF ASU2016-13				
473266					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
473501					CONF	1044	825		3617			0	0	0	0	false		0	0		1527			8441		2011					0	0	0	0					Commercial Loan Interest Rate Swap Fees	Asset Based Lending Fees		Acquistion, Restructuring, and Conversion Related Expenses												
473930					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
474058					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
474245					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
474254	836				CONF				1430	676		0	0	0	0	false		0	0		827			1917		1928					0	0	0	0	0							Software Expense	Community Relations											
474357					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
474450					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
474544					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
474656					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Write down of the loan loss reserve							
474759					CONF							0	0	0	0	false		0	0		1226			6208		2803		1289			0	0	0	0	0																			
474919					CONF	4465	1969		9615			0	0	0	0	false		0	0		3458			5940		8971		13012			0	0	0	0	0				Revenue Sharing from Credit Cards Sold to Elan	Special Services Income		Software												
475345					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
475354					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
475653					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
475756					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
476445					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Paid in capital from CDFI FA Grant Received					Minor Depreciation expense adjustment prior year				
476472					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
476539					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
476810					CONF		488000	126000	-368000			11000	0	-5000	0	true		0	0					1552000							-1000	0	0	0	0				Operating income from affiliates	Other banking related fees	Letters-of-credit commitment fees	Expense paid to affiliates	Contract service provider fees	Operational risk losses	Primarily due to Capital Contributions.		FX translation adjustments		Other noninterest income (from schedule RI, item 5.l): Itemize and describe amounts greater than $100,000 that exceed 7 of Schedule RI, item 5.l:  1.k Marked-to-market on hedging transactions -$190,000M; 1r Net change in the fair values of financial instruments accounted for under a fair value option $1,030,000M
Other noninterest expense (from Schedule RI, item 7.d): Itemize and describe amounts greater than $100,000 that exceed 7 of Schedule RI item 7.d: None			Discontinued operations		
477303					CONF							0	0	17	0	false		0	0												0	0	0	0	0												Quarterly Reserve for Contingencies adjustment							
477321					CONF							0	0	0	0	false		0	0												0	0	0	0	0													Adjustment on off balance sheet credit exposure						
477349					CONF				910			0	0	0	0	false		0	0					117							0	0	0	0	0							Student Loan Admin Expenses												
477648					CONF							50	0	0	0	false		0	0												0	0	0	0	0										adjustment for 1.5 state replacement tax for 2023 tax return									
477844					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
478140					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
478195					CONF							11	0	0	0	false		0	0												0	0	0	0	0										Increase to Surplus									
478533					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
479071					CONF							0	0	0	0	true		0	0												0	0	0	0	0														Data Processing - 140,000 and Advertising expense 70,000					
479268	275				CONF	200				256	847	0	0	0	0	false	304	0	0							841					0	0	0	0	0				CREDIT CARD FEES				Professional Services	Software and Licenses										
479370					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Injection	Transfer Assets, Liab of Director Long term plan to holding company								
479446					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
479567					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
479754					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
479839					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
480059	37		39	10	CONF							0	0	0	0	false	13	0	0	1		4	63	146	10		12	5	61	20	0	0	0	0	0	3																		
480228	416000	0	0	0	CONF	1280000	280000	-519000	1266000	0	0	0	0	1000	0	true	0	0	0	0	0	0	0	1325000	0	944000	0	0	0	0	0	0	0	0		0	0	0	Intercompany Income	Gains/losses on other risk management derivatives	Fx gain/loss on hedged items	Intercompany Expense					Other Adjustments		"Other noninterest income from RI.5L: Net losses from ESG Investments $843M, Other non-deposit service charges $403M, Other Credit Card Fees $485M, Operating Lease Revenue $215M."	Effect of adoption of changes to TDR Accounting - ASU 2022-02				
480246					CONF							0	0	0	0	true		0	0												0	0	0	0	0														Effect of adoption of current expected credit losses methodology ASU 2016-13	FDIC ASSESSMENT REFUND				
480330	2		4	1	CONF	2				9	5	0	0	0	0	false	2	0	0			2	2	40	4		15		10	8	0	0	0	0	0				Misc Income				Insurance General	Correspondent Bank Fees										
480433					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
480723	66				CONF							0	0	0	0	false		0	0				160	334					-79		0	0	0	0	0								Loan Origination Expense											
480853					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
481159					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
481177					CONF							156	0	0	0	false		0	0		245			481		684		252			0	0	0	0	0			512							EXERCISE OR EXPENSE OF PARENT STOCK COMPENSATION									
481430					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
481579					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
481627					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
481748					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
481944					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
482053					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
482156					CONF							0	0	182	0	false		0	0												0	0	0	0													increase ACL reserve							
482370	10				CONF				9			0	0	0	0	false		0	0					64					13		0	0	0	0	0							Assessment Charges												
482446					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
483274					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
483537					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
483751					CONF							0	0	0	0	false		0	0												0	0	0	0	0															2021 ACCRUAL TO ACTUAL ADJUSTMENTS PER ACCOUNTANT				
484057					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
484776					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
485054					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
485139					CONF							0	0	0	0	false		0	0					113							0	0	0	0	0							Shareholders Tax Expense												
485214					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
485456					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
485559					CONF	5685			29554			0	0	0	0	false		8312	0		7924		6120	21080		16878					0	0	0	0					Unused Commitment Fees			Computer Software Expense								Effect of Adoption of ASU 2023-02				
487142					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
487357	62			4	CONF				26	31		0	0	0	0	false	53	0	0		23	18	21	451	27	523	51	22	104	35	0	0	0	0	0		1	32				Dues and Subscriptions	Internet Banking Site Ex											
488318	0	0	0	0	CONF	232	0	0	351	181	-441	12	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	Interaffiliated Income			Parent Company Expense Allocation	Wealth Management I/Co Expense	Non Service Pension Expenses	Restricted Stock Allocation - Parent Co.									
488420					CONF							0	0	0	0	false		118	0												0	0	0	0	0															Correction made for income and deferred tax accounts.				
488653					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
488756					CONF							0	0	0	0	false		0	0												0	0	0	0	0												LLR balance brought over with bank merger.							
489155					CONF							-58	0	0	0	true		0	0												0	0	0	0	0										Treasury stock purchase									
489249					CONF							0	0	0	0	true		0	0												0	0	0	0	0										0									
489548					CONF							0	0	0	0	false		-1446	0												0	0	0	0	0															CECL adjustment				
489623	1718	52	247	800	CONF	1047	2158		1077			0	0	0	0	false	218	0	0	191	2573	123	277	7228	789	6243	270	1450	1528	504	0	0	0	0	0	82	3	276	Other loan fee income	Other components of net periodic benefit income		Taxes - nonincome												
490179	8		15	4	CONF							0	0	0	0	false	5	0	0					25	14		17	20			0	0	0	0	0																			
490348					CONF							0	0	0	0	false		0	0												0	0	0	0	0															Item correction from previous year				
490450					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Funding off balance sheet exposure			Deferred Tax Adjustment				
490843					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
490955					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
491224	0	0	0	0	CONF	255000	0	0	93000	0	141000	0	0	0	0	false	0	0	0	0	0	0	0	43000	0	44000	0	54000	0	0	0	0	0	0	0	0	0	0	Rental Income - Operating Leases			Software Expenses		Operating Lease Depreciation and Maintenance										
491402					CONF							-193	0	0	0	false		0	0												0	0	0	0	0										Dividends up from Franklin Savings Bank to parent holding company, Franklin Bancorp MHC									
491653					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
491934					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
492650	88		8	36	CONF				6			0	0	0	0	false	19	0	0	36	236		11		36	189	47	18	41	56	0	0	0	0	0	7	3			CDARS PENALTY INCOME FOR EARLY WITHDRAWALS		CDARS FEE EXPENSE/ICS FEE EXPENSE												
492810	4		22	7	CONF				10			0	0	0	0	false	1	0	0				10	116	3	23	32			3	0	0	0	0	0		6					Equipment												
493077					CONF							0	0	0	0	false		0	0												0	0	0	0	0															FNMA/FHLMC stock cumulative accounting adjustment				
