"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
335346	287	0	0	0	CONF	0	0	0	0	0	0	6000	16	0	0	false	0	0	0	0	0	0	117	1030	0	141	270	365	0	0	0	0	0	0					0	0	0							Dividends from Holding Company	Stock Options								
336147	0	0	130	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	418	0	338	0	0	259	9	0	0	0	0					0	0	9																
336361	0	0	198	0	CONF	0	0	0	166	0	0	0	0	0	0	false	0	0	0	0	0	0	0	564	0	388	110	0	0	0	0	0	0	0					0	0	0				misc expense (abandonment 501Stemmons, Sanger TX												
336576	180	0	180	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	374	0	0	0	0	0	607	0	0	191	0	217	174	0	0	0	0				-7	0	0	0												Correction of FASB 91 Accounting Error				
337340	0	0	0	0	CONF	0	0	0	175	0	0	0	0	0	0	false	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0					0	0	0				Technology Expense			Capital injection from holding company - issued new debt									
338646	258	0	402	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	956	0	458	0	489	375	0	0	0	0	0					0	0	0																
338851	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0					0	0	0																
338945	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-91	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0					0	0	0												Convert accrual method vacation & PTO time earned				
339072					CONF	-1748	194	173	3400			0	0	0	0	false		0	0					5283				3421			0	0	0	0								Net Change in Fair Values - LHFS	Inspection Fees	Extension Fees	Net Change in Fair Values - Derivatives												
339353	0	0	0	0	CONF	0	0	0	145	0	0	0	0	0	0	false	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0					0	0	0				Supplemental Office Services								Backdated entry not reflected in capital figure				
339456	1689	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	2272	1373	0	0	0	0	941	526	0	0	0	0					0	0	0																
339607	734	0	235	0	CONF	282	0	0	759	263	245	0	0	0	0	false	0	0	0	0	133	0	0	2397	260	1005	0	403	579	0	0	0	0	0				0	0	0	229	Miscellaneous Income			Donations	Miscellaneous Losses	Traning and Education										
339773	3042	0	0	0	CONF	1050	1242	0	1893	0	0	0	0	0	0	false	0	0	0	0	1157	0	0	5420	0	1501	0	0	0	0	0	0	0	0					0	0	0	Other Income	Swap Fee Income		Professional Services												
339858	24801	0	0	0	CONF	-77799	10320	7660	0	0	0	0	0	0	0	false	0	0	0	0	0	0	84590	137303	0	42987	0	0	0	0	0	0	0	0					0	0	0	Net loss on derivative contracts held for purposes other than trading	Letters of credit fees	Net gain on foreign exchange transactions													
339876	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0												End of year adjustments				
340135	1341	0	0	0	CONF	1446	0	0	2886	1350	0	0	0	0	0	false	0	0	0	0	862	0	0	0	0	3341	0	0	877	0	0	0	0	0					0	0	0	Pharos Capital			Software amortization and maintenance	Online banking											
340144	690	0	582	70	CONF	0	0	0	262	181	0	214	67	0	0	false	40	0	0	80	616	53	132	3102	130	1784	156	373	666	249	0	0	0	0					0	17	0				Broker Dealer Expense	Loan Processing and Collections		Vesting of Restricted Stock & Stock Options	Director Incentive Paid in Stock								
340256	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	259	311	0	0	0	431	0	0	0	0	0	0					0	0	0																
340443	88	0	171	-7	CONF	100	109	0	10	50	0	0	0	0	0	false	32	0	0	2	86	12	18	2	27	72	92	12	0	89	0	0	0	0					4	0	31	Management Fee	Loan Documentation Fees		Loan Expense	OCC Fees				Unused commitment allocation							
340742	976	0	0	0	CONF	136	0	0	0	0	0	0	0	0	0	false	0	0	0	0	148	0	0	815	0	0	0	838	0	0	0	0	0	0					0	0	0	Prepayment/payoff fees commercial real estate loan															
340751	360	0	0	279	CONF	0	0	0	0	0	0	0	0	0	0	true	49	0	0	0	292	28	37	1294	113	898	0	0	634	0	0	0	0	0					0	46	31											Throughout 2022, we experienced $289k of fraud losses associated with Debit Cards, which we report through Other Income.					
341310	482	0	0	0	CONF	840	0	0	1392	918	0	0	0	0	0	false	0	0	0	0	357	0	337	0	0	1951	0	0	628	0	0	0	0	0				-6	0	0	0	Other non interest income			Software License Expense	Other Professional Services											
342054	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	742	352	0	0	0	0					1867	0	0																
342362	210	0	202	24	CONF	0	0	0	888	0	0	0	0	0	0	false	68	0	0	42	270	13	54	933	100	521	135	26	0	136	0	0	0	0					0	0	46				Holding Company Fees												
342410	1977	0	0	0	CONF	976	0	0	1391	-1341	0	0	0	0	0	false	0	0	0	0	2339	0	0	4506	0	4305	1507	0	0	0	0	0	0	0					0	0	0	Limited Partnership Investment Income			Taxes, Other than Income	Management Fee											
342634	0	0	0	0	CONF	-11975	6979	0	36901	100750	0	0	0	0	0	false	0	0	0	0	6673	0	17957	0	0	7193	0	0	0	0	0	0	0	0					0	0	0	Loss on inv in partnerships/gain/loss on mtg val	Cash management service fees		Software related expenses	Litigation settlement expense											
343051	0	0	0	0	CONF	110	0	0	0	0	0	0	0	0	0	false	0	-79	0	0	0	0	0	0	0	157	0	0	166	0	0	0	0	0		0			0	0	0	VISA Loyalty Bonus											Change in Accounting Principles - Deferred Income Tax				
343248	5	0	21	0	CONF	1	8	3	8	8	4	0	0	0	0	false	8	0	0	1	0	2	0	18	10	0	28	38	7	4	0	0	0	0					0	0	0	collection & exchange	misc income	misc income: fed/fhlb	contributions & charities	dues & subscriptions	ed training/meals & entertainment/memorials										
343770	0	0	126	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0					0	0	0																
343903	0	0	0	0	CONF	0	0	0	0	0	0	1	23000	0	0	false	0	0	0	0	253	0	0	2127	0	869	0	0	0	0	0	0	0	0				0	0	0	0							Community Bancorp of the Berkshires Inc Stock	Community Bancorp of the Berkshire MHC Investment								
343958	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0					0	0	0																
344647	89		228	66	CONF				222	229		0	0	0	0	false	164	0	0		464		343	2774	272	1906		155	98	78	0	0	0	0											Regulatory Fees	Other Insurance and Bonds											
344852	0	0	108	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
345309	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1301	0	0	2857	0	2978	0	1358	0	0	0	0	0	0					0	0	0				.												
345345	144		113		CONF				26	227	183	0	0	0	0	false	23	0	0			9		846	87	343	16		20	29	0	0	0	0						5	26		money management fees		BANK MGMT FEES	OCC ASSESSMENT	DONATIONS										
345747	816	0	0	0	CONF	-1132	0	0	0	0	0	0	0	0	0	false	0	0	0	0	318	0	0	1720	0	0	0	0	0	498	0	0	0	0					0	0	0	Bond Trading Loss															
345756					CONF				1695			0	0	0	0	false		0	0		172			1444		259					0	0	0	0				0							Outside Contractor Expense												
345877	753	0	510	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	433	0	0	1081	0	745	0	0	0	0	0	0	0	0					0	0	0																
346379	0	0	0	0	CONF	0	0	0	0	0	476	1000	0	0	0	false	0	0	0	0	0	0	311	794	0	0	0	0	0	0	0	0	0	0					0	0	0						Other Operating	Capital Contribution by Holding Company									
346566	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
346771	192	0	0	0	CONF	114	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	241	127	0	150	0	0	0	0	0					0	0	0	Management fees															
347022	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	945	850	0	0	275	0	440	0	0	0	0	0					0	0	0																
347639	480	0	214	275	CONF	0	0	0	0	315	0	0	0	-179	0	false	68	0	0	14	193	171	117	675	73	11	284	857	98	189	0	0	0	0					71	10	116					Internet Banking Expense				Reclass to a liability reserve account for Mortgage Sevice Portfolio							
347956	0	0	0	0	CONF	757	2882	0	0	0	0	0	0	0	0	false	0	0	0	0	449	0	255	8247	0	0	1826	0	0	0	0	0	0	0					0	0	0	SWAP FEE INCOME	RENTAL INCOME ON NON OREO PROPERTY														
348159	85	0	21	66	CONF	0	0	0	0	0	0	0	0	0	0	false	10	0	0	4	67	10	13	457	32	0	38	131	98	32	0	0	0	0					0	0	13																
348720	0	0	0	0	CONF	274	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1536	0	2482	0	0	1582	0	0	0	0	0					0	0	0	BOLI Income															
349129	0	0	0	0	CONF	0	0	0	145	0	0	0	0	0	0	false	0	0	0	0	0	0	0	686	0	0	118	166	176	0	0	0	0	0					0	0	0				Misc. Check Losses												
349343	0	0	0	0	CONF	1268	0	0	0	0	0	1	0	0	0	false	0	0	0	0	0	0	0	256	0	171	0	0	137	0	0	0	0	0					0	0	0	data processing income						portion of 2021 Small Business Corporation Replacement Tax									
350572	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	885	0	280	0	0	122	0	0	0	0	0					0	0	0																
350657	0	0	85	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0					0	0	0																
350750	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	391	0	347	0	0	195	0	0	0	0	0					0	0	0																
351131	7	60	16	22	CONF							0	0	0	0	false	10	0	0			6	48	175	18		78		46	10	0	0	0	0																							
351560	0	0	216	122	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	132	0	0	287	0	0	180	0	0	0	0	0	0	0					0	0	0																
351878	0	0	91	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	271	82	217	145	0	129	0	0	0	0	0					0	0	0																
352370	250	0	111	0	CONF	111	0	0	200	0	0	0	0	0	0	false	0	0	0	0	100	0	199	734	0	0	108	0	0	0	0	0	0	0					0	0	0	Misc Non-Operating Income			Ohio Financial Institution Tax												
352651	0	0	0	0	CONF	102	0	1143	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Realized Gain Cash Flow Hedge		Unrealized Gain Cash Flow Hedge													
352745	0	0	0	0	CONF	0	409	0	276	307	0	0	0	0	0	false	0	0	0	0	0	0	919	660	0	0	460	0	398	0	0	0	0	0					0	0	0		FHLB ORIGINAL AGENT FEE		PAYROLL REIMBURSMENT EXPENSE	ACQUISTITION COST - LOANS											
352772					CONF	2796	2770					3072	0	0	0	false		0	0		7755			22300		12279					0	0	0	0								Merchant Fee Income	VISA check card fees					Additional capital contribution from parent company to bank									
353238	157	59	56	346	CONF	0	0	0	1110	0	0	0	0	0	0	false	40	0	0	0	126	19	0	1499	141	132	138	195	75	140	0	0	0	0					0	0	127				Deferred Loan Fees												
353546	0	0	0	0	CONF	0	0	0	126	390	200	0	0	0	0	false	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Donations	Tech and consulting	Annuity Commissions paid										
353555	14064				CONF	4852						0	0	0	0	false		0	0					12512		14626					0	0	0	0				0				Commitment Fees															
353957	0	0	0	0	CONF	0	0	0	25	27	0	0	0	0	0	false	0	0	0	0	0	3	15	130	0	21	25	0	0	0	0	0	0	0					0	0	0				Correspondent bank service charge	Regulatory fees											
354057	0	0	54	0	CONF	0	0	0	0	0	0	0	0	0	0	false	39	0	0	0	43	0	56	337	44	0	0	0	0	0	0	0	0	0					0	0	0																
354253	0	0	0	0	CONF	129	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Prior Year Loan Interest Not Accrued															
354310		1335			CONF	2871			28674			10000	0	0	0	false		0	0		3672			13431		7394					0	0	0	0								Net gain/loss on interest rate swap			Management Fee			Other Transactions W/ Stockholders (Including Parent Holding Company)									
354552	0	0	0	1152	CONF	276	0	0	0	0	0	0	0	0	0	true	0	0	0	0	172	0	0	1355	0	692	0	0	471	0	0	0	0	0					0	0	0	Gain on Morgage Derivatives										Vision Bank merged into Community National Bank in June 2022. Both banks were wholly owned by the holding company, Community Bancshares, Inc.					
354851	77	0	74	0	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	2	60	3	0	0	22	0	12	43	30	17	0	0	0	0					0	0	0																
355120	346	81	67	6	CONF	0	0	0	0	0	0	0	0	0	0	false	139	0	0	20	0	26	1274	26	112	0	259	0	613	457	0	0	0	0					35	1	126																
355559	0	0	0	0	CONF	0	232	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	616	0	791	0	333	373	497	0	0	0	0					0	0	0		Bank Owned Life Insurance														
355858					CONF	31982			14031	4597	6512	0	0	0	0	false		0	0							6263					0	0	0	0								CREDIT CARD FEES			CREDIT CARD PROCESSING FEES	CREDIT CARD FDR FEES	CREDIT CARD ACQUISITION FEES										
356239	144	0	63	62	CONF	0	0	0	10	77	0	0	0	0	0	false	71	0	0	0	0	0	0	1211	175	571	188	114	289	94	0	0	0	0					0	6	0				55534	55543											
356659	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0					0	143	0																
356752	0	0	0	0	CONF	377	0	0	0	0	0	0	0	0	0	false	103	0	0	0	0	0	0	462	0	0	223	0	0	0	0	0	0	0					0	0	0	MRB Account Fees															
357526	60	33	253	17	CONF	0	0	0	205	0	0	0	0	0	0	false	45	0	0	24	137	20	55	703	51	337	176	0	21	0	0	0	0	0					10	154	0				ORE Expense												
357553	0	0	0	0	CONF	108	0	0	224	0	0	0	0	0	0	false	0	0	0	0	0	0	155	290	0	0	164	0	137	0	0	0	0	0					0	0	0	OTHER NON-INTEREST INCOME			NETWORK & SOFTWARE SERVICES												
357777	0	0	0	0	CONF	184	0	0	209	0	0	0	0	0	0	false	0	0	0	0	0	0	152	407	0	0	180	0	244	0	0	0	0	0					0	0	0	BOLI			CHECKING ACCOUNT EXPENSE												
357937	427	0	273	0	CONF	0	0	0	321	0	0	0	0	0	0	false	0	0	0	0	171	0	465	734	0	0	0	0	0	126	0	0	0	0					0	0	0				State Shares Taxes												
358112	79	0	105	31	CONF	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	113	6	19	310	49	0	97	173	194	74	0	0	0	0					0	0	0																
358448	159	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0					0	0	0																
358756	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	34	0	0	0	130	0	0	0	0	0					0	0	0																
359472	0	0	129	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	162	0	0	103	0	0	0	0	0	0	0					0	0	0																
359650	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
359744	0	0	0	0	CONF	0	0	0	0	0	0	0	0	276	0	false	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0					0	0	0									Adjustment Due to Merger							
360777					CONF							0	0	0	0	false		0	0												0	0	0	0																							
361055	1231	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	526	0	0	4103	0	4561	0	0	0	0	0	0	0	0				-33	0	0	0																
361167	3396				CONF	1263	845		5584	-2594		0	0	0	0	false		0	0	717	2647					742					0	0	0	0								Merchant Services Income	Net Gain on Investment		Software Expense	Retirement Expense-NSC											
361279	94	0	104	0	CONF	7	15	107	13	62	139	2000	0	0	0	false	26	0	0	0	65	6	67	688	66	441	130	54	60	52	0	0	0	0					11	0	25	Fed Chargeback Fees	Billy Pay Fees	ERC Credit	State Assessment	Gas & Other Auto Expense	Internet Banking	Capital Injection From Holding Company									
361354	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	89	0	0	0	85	0	0	0	0	0	0					0	0	0																
361439	217		178	49	CONF	165	181	55	33	82	83	0	0	0	0	false	96	0	0	22		38	811	581	76		161	83	514	245	0	0	0	0						1		FRM Income	BOLI Income	Wire transfer fees	State Banking Assessment	Donations	Dues						External audit				
362043	14	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2	0	0	14	113	12	0	16	0	3	16	0	0	0	0					3	0	0																
362155	75	0	155	0	CONF	12	0	0	241	0	0	0	0	0	0	false	61	0	0	1	28	8	53	209	137	278	80	0	10	0	0	0	0	0					26	0	39	Retail change orders			Debit card expense												
362717					CONF	106	123		1128	996		-2461	-36	0	0	false		0	0		423		121			1395		541	540		0	0	0	0								Wire Transfer Fees	Misc Income		Franchise and Sales Tax	Captive Insurance Company Premium Expense		Stock Buyback Program	Captive Insurance Company								
362856	0	0	73	0	CONF	0	0	0	45	55	0	0	0	5	0	false	16	0	0	0	0	0	152	278	40	587	127	0	361	0	0	0	0	0					0	0	62				Dues & Subscriptions	Misc NSF cks & Other Losses				OVER or UNDER ACCRUE ON OFF BALANCE SHEET CREDITS							
362940	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
363442	0	0	0	130	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
363648	0	0	0	0	CONF	410	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	363	0	0	0	0	0	109	0	0	0	0					0	0	0	Employee Retention Credit															
363657	632		149	4	CONF							0	0	0	0	false	69	0	0	41	137	61	43	1255	133	1149	108		604	40	0	0	0	0					27	1																	
363778	176	0	71	10	CONF	100	18	0	69	188	0	0	0	0	0	false	9	0	0	0	46	0	0	454	27	0	78	0	0	0	0	0	0	0					0	0	33	Debit Card Income	Misc		Franchise Tax	Misc.											
364131	0	0	0	0	CONF	326	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	415	616	108	0	0	0	214	178	0	0	0	0					0	0	0	MORTGAGE LOAN ORIGINATION FEE															
364270	217		107	35	CONF	96	21					0	0	0	0	false	91	0	0	18		16	286	629	89	377	177	94	480	106	0	0	0	0					47		43	PBIC COMMISSIONS	AWARD FOR DAMAGES														
364430	0	0	108	0	CONF	0	0	0	0	0	0	325	3685	0	0	false	42	0	0	0	0	0	330	622	86	0	66	181	0	79	0	0	0	0					0	0	0							CDFI FA Award moved down to bank	Capital moved down from St Francisville Bancshares								
364850	57	0	42	31	CONF	0	0	0	164	0	0	0	0	0	0	false	26	0	0	0	15	0	0	214	60	96	73	23	0	32	0	0	0	0					0	0	0				Computer Software & Support												
365325					CONF	14192	1516		35907	10603		0	0	0	0	false		0	0		9188			29997		6580		21014			0	0	0	0		0						Visa Check Card Income	Fees received from prepayments on investments		Management Fees	Amortization of tax credits											
365745	0	0	0	0	CONF	0	0	0	276	0	0	0	0	0	0	false	0	0	0	0	0	0	146	585	0	219	0	0	0	0	0	0	0	0					0	0	0				Trust Expense												
365848	128	0	23	9	CONF	0	0	0	0	0	0	0	0	0	0	false	24	0	0	1	0	13	47	279	20	21	61	107	9	102	0	0	0	0					0	0	0												Inadvertent overstatement of expenses in prior year discovered and corrected				
365950	0	0	0	0	CONF	178	44	0	0	0	0	10000	0	0	0	false	0	0	0	0	0	0	0	705	0	117	0	185	0	0	0	0	0	0					0	0	0	CDFI grants	HealthShare fees					Capital injection from holding company									
366078	525	0	0	0	CONF	352	0	0	0	0	0	0	0	0	0	false	0	0	0	0	390	0	0	639	0	1286	0	0	721	0	0	0	0	0					0	0	0	Proportionate Net Income of Unconsolidated Subidiaries															
366238	1871				CONF	967						0	0	0	0	false		0	0		663		392			6994			2598	1175	0	0	0	0								LOAN FEES RE-SECONDARY MORTGAGE															
366247	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0					0	0	0																
366359	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	28	216	0	250	138	0	117	0	0	0	0	0					0	0	0																
366658	0	0	0	0	CONF	0	0	0	104	0	0	0	0	0	0	false	0	0	0	0	0	0	168	215	0	0	0	0	0	0	0	0	0	0					0	0	0				Network Expense												
366854	391				CONF	149						2000	0	0	0	false		0	0					807				168			0	0	0	0				0				Mtg Broker Fee Income						Capital Injection									
367150	24	0	29	53	CONF	0	0	0	0	0	0	0	0	0	0	false	23	0	0	20	0	8	92	3	11	10	16	0	0	11	0	0	0	0					0	0	0																
367178	0	0	104	0	CONF	0	0	0	168	0	0	0	0	0	0	false	0	0	0	0	124	0	0	384	0	0	0	0	0	0	0	0	0	0					0	0	0				Franchise Taxes												
367431	257	0	280	0	CONF	0	0	0	306	0	0	0	0	0	0	false	0	0	0	0	0	0	0	556	155	618	0	0	0	0	0	0	0	0					0	0	0				Dues and subscriptions												
367543	91	0	177	30	CONF	0	0	0	156	637	0	0	0	0	0	false	80	0	0	0	176	14	112	218	75	410	248	0	0	196	0	0	0	0					35	49	0				Appraisal fees	Captive insurance											
368054	146	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0					0	0	0																
368344	0	0	0	0	CONF	124	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	155	449	0	0	0	0	0	0	0	0	0	0					0	0	0	Life Insurance Income															
368522	0	0	136	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	445	0	0	0	150	138	171	0	0	0	0	0					0	0	0																
368933	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	367	0	275	0	0	218	0	0	0	0	0					0	0	0																
368951	121	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	634	0	0	250	0	0	0	0	0					0	0	0																
369453	0	0	107	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	525	0	0	181	0	0	0	0	0	0	0					0	0	0																
369659	0	0	0	0	CONF	1696	1822	0	2688	0	0	5000	0	0	0	false	0	0	0	0	530	0	0	3768	0	0	0	0	0	0	0	0	0	0					0	0	0	debit card program	loan service fees		bank service charge			CAPITAL INJECTION FROM PARENT HOLDING COMPANY									
370020	523	0	454	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	264	0	0	1258	0	1449	0	0	986	0	0	0	0	0					0	0	0																
370347	58	111	48	2	CONF	0	0	0	47	0	0	0	0	0	0	false	26	0	0	0	0	0	0	259	38	0	80	9	71	32	0	0	0	0					0	0	0				Examination Fee												
370721			215		CONF	320	205	118	171			0	0	0	0	false		0	0		101		267	303							0	0	0	0								REAL ESTATE FEES	MORTGAGE SERVICING RIGHTS	FHLB LRA	FRANCHISE TAX												
370833	119	0	0	0	CONF	171	0	0	181	0	0	2000	0	0	0	false	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0					0	0	0	Bank Enterprise Award			Professional Services			Capital Injections From Holding Company									
370954	0	0	159	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	268	220	0	0	0	0	176	0	0	0	0	0					0	0	0																
371223	248	0	10	328	CONF	417	0	0	463	290	189	0	0	0	0	false	27	0	0	7	0	11	59	636	132	353	163	50	137	74	0	0	0	0					24	0	15	SWAP Termination Gain			Correspondent Bank Service Charges	LIHTC Loss	Ohio Fin Inst Tax										
371232	0	0	117	0	CONF	607	0	0	166	433	0	0	0	0	0	false	0	0	0	0	147	0	388	0	0	0	0	0	226	0	0	0	0	0					0	0	0	Misc Income			Software Maint.	Outside Services											
371362	324	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	184	0	0	0	286	0	0	0	597	0	0	0	0	0					0	0	0																
371559	4	0	114	14	CONF	0	0	0	0	0	0	0	0	0	0	false	7	0	0	5	0	9	119	159	10	1	36	0	23	0	0	0	0	0					0	0	0																
371755	0	0	38	0	CONF	-2	0	0	118	37	42	0	0	0	0	false	18	0	0	0	0	12	66	39	41	0	48	0	79	53	0	0	0	0					0	0	0	Other			Bond Portfolio Charges	Comptroller Charges	Automobile										
371849	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-15	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0					0	0	0												Posting error 12/31/21 gl 20142 corrected 1/4/22				
371924	0	0	0	0	CONF	208	374	0	979	0	0	0	0	0	0	false	0	0	0	0	561	0	0	2047	0	1148	950	1569	0	0	0	0	0	0					0	0	0	Merchant Services	Other Misc. Income		PA Shares Tax												
371942	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
372444	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	282	0	329	0	0	210	0	0	0	0	0					0	0	0							SPECIAL DIVIDEND FOR INS SUBSIDIARY TO BANK HOLDING COMPANY									
372538	283	0	397	0	CONF	0	0	0	536	279	0	0	0	0	0	false	0	0	0	0	309	0	99	1870	536	1301	193	0	514	381	0	0	0	0					0	0	0				Sales/Use/Stock Tax Expense	Credit Card Expense											
372640	0	0	164	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	414	172	0	0	0	0	207	198	0	0	0	0					0	0	0																
372855	0	0	0	0	CONF	0	0	0	110	0	0	3435	0	0	0	false	0	0	0	0	0	0	0	391	0	0	0	0	0	110	0	0	0	0					0	0	0				Support & License Fees			Capital injection from holding company									
373272	20	19	55	2	CONF	0	0	0	20	0	0	0	0	0	0	false	5	57	0	0	0	2	0	202	10	0	43	43	34	8	0	0	0	0					0	14	0				Insurance								PRIOR YEAR CPA AUDIT ADJUSTMENTS				
373553	17	0	7	0	CONF	0	0	0	16	40	58	0	0	0	0	false	4	0	0	0	42	5	0	121	22	0	18	49	0	18	0	0	0	0					0	0	7				State Assessment	offsite office	Other Fees										
373601					CONF				1058	1339		0	0	0	0	false		475	0					599			896				0	0	0	0											Contribution to Union County Savings Bk Charitable Foundation	Other losses							Adjustments to pension and taxes				
374130	0	0	0	0	CONF	353	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	594	0	0	272	0	0	0	0	0	0	0					0	0	0	Mortgage fee income															
